time,depth,latitude,longitude,so,day,distance_km
2024-03-19,1.541375,36.833336,3.0,36.69013,2024-03-19,10.696398658202174
2024-03-19,1.541375,36.833336,3.0833435,36.65941,2024-03-19,9.496747682395155
2024-03-19,1.541375,36.833336,3.1666718,36.63304,2024-03-19,13.270048906298761
2024-03-19,1.541375,36.833336,3.25,36.660095,2024-03-19,19.290330362086166
2024-03-19,1.541375,36.91667,2.8333435,36.73459,2024-03-19,27.393082527538727
2024-03-19,1.541375,36.91667,2.9166718,36.78037,2024-03-19,22.49852861582144
2024-03-19,1.541375,36.91667,3.0,36.7745,2024-03-19,19.286865452625985
2024-03-19,1.541375,36.91667,3.0833435,36.75433,2024-03-19,18.648990373299995
2024-03-19,1.541375,36.91667,3.1666718,36.770267,2024-03-19,20.82299777897512
2024-03-19,1.541375,36.91667,3.25,36.798363,2024-03-19,25.08797191414032
2024-03-19,2.645669,36.583336,2.8333435,,2024-03-19,27.42486183499686
2024-03-19,2.645669,36.583336,2.9166718,,2024-03-19,22.513610945271516
2024-03-19,2.645669,36.583336,3.0,,2024-03-19,19.289317853545782
2024-03-19,2.645669,36.583336,3.0833435,,2024-03-19,18.648702135525184
2024-03-19,2.645669,36.583336,3.1666718,,2024-03-19,20.831708919035847
2024-03-19,2.645669,36.583336,3.25,,2024-03-19,25.112182506309033
2024-03-19,2.645669,36.66667,2.8333435,,2024-03-19,22.228234819302035
2024-03-19,2.645669,36.66667,2.9166718,,2024-03-19,15.782881420103022
2024-03-19,2.645669,36.66667,3.0,,2024-03-19,10.698609465725811
2024-03-19,2.645669,36.66667,3.0833435,,2024-03-19,9.496464669132697
2024-03-19,2.645669,36.66667,3.1666718,,2024-03-19,13.276882967911245
2024-03-19,2.645669,36.66667,3.25,,2024-03-19,19.306074472517334
2024-03-19,2.645669,36.75,2.8333435,36.651627,2024-03-19,20.194040166169533
2024-03-19,2.645669,36.75,2.9166718,,2024-03-19,12.76987826840439
2024-03-19,2.645669,36.75,3.0,,2024-03-19,5.345713953294998
2024-03-19,2.645669,36.75,3.0833435,36.627003,2024-03-19,2.079801567910821
2024-03-19,2.645669,36.75,3.1666718,36.61332,2024-03-19,9.50394748445699
2024-03-19,2.645669,36.75,3.25,,2024-03-19,16.92811061876691
2024-03-19,2.645669,36.833336,2.8333435,36.675915,2024-03-19,22.20863381656194
2024-03-19,2.645669,36.833336,2.9166718,36.683033,2024-03-19,15.772124592603511
2024-03-19,2.645669,36.833336,3.0,36.69396,2024-03-19,10.696398658202174
2024-03-19,2.645669,36.833336,3.0833435,36.667118,2024-03-19,9.496747682395155
2024-03-19,2.645669,36.833336,3.1666718,36.63867,2024-03-19,13.270048906298761
2024-03-19,2.645669,36.833336,3.25,36.66306,2024-03-19,19.290330362086166
2024-03-19,2.645669,36.91667,2.8333435,36.735416,2024-03-19,27.393082527538727
2024-03-19,2.645669,36.91667,2.9166718,36.78281,2024-03-19,22.49852861582144
2024-03-19,2.645669,36.91667,3.0,36.779312,2024-03-19,19.286865452625985
2024-03-19,2.645669,36.91667,3.0833435,36.75783,2024-03-19,18.648990373299995
2024-03-19,2.645669,36.91667,3.1666718,36.77389,2024-03-19,20.82299777897512
2024-03-19,2.645669,36.91667,3.25,36.80243,2024-03-19,25.08797191414032
2024-03-19,3.819495,36.583336,2.8333435,,2024-03-19,27.42486183499686
2024-03-19,3.819495,36.583336,2.9166718,,2024-03-19,22.513610945271516
2024-03-19,3.819495,36.583336,3.0,,2024-03-19,19.289317853545782
2024-03-19,3.819495,36.583336,3.0833435,,2024-03-19,18.648702135525184
2024-03-19,3.819495,36.583336,3.1666718,,2024-03-19,20.831708919035847
2024-03-19,3.819495,36.583336,3.25,,2024-03-19,25.112182506309033
2024-03-19,3.819495,36.66667,2.8333435,,2024-03-19,22.228234819302035
2024-03-19,3.819495,36.66667,2.9166718,,2024-03-19,15.782881420103022
2024-03-19,3.819495,36.66667,3.0,,2024-03-19,10.698609465725811
2024-03-19,3.819495,36.66667,3.0833435,,2024-03-19,9.496464669132697
2024-03-19,3.819495,36.66667,3.1666718,,2024-03-19,13.276882967911245
2024-03-19,3.819495,36.66667,3.25,,2024-03-19,19.306074472517334
2024-03-19,3.819495,36.75,2.8333435,36.653103,2024-03-19,20.194040166169533
2024-03-19,3.819495,36.75,2.9166718,,2024-03-19,12.76987826840439
2024-03-19,3.819495,36.75,3.0,,2024-03-19,5.345713953294998
2024-03-19,3.819495,36.75,3.0833435,36.63231,2024-03-19,2.079801567910821
2024-03-19,3.819495,36.75,3.1666718,36.618183,2024-03-19,9.50394748445699
2024-03-19,3.819495,36.75,3.25,,2024-03-19,16.92811061876691
2024-03-19,3.819495,36.833336,2.8333435,36.678967,2024-03-19,22.20863381656194
2024-03-19,3.819495,36.833336,2.9166718,36.68486,2024-03-19,15.772124592603511
2024-03-19,3.819495,36.833336,3.0,36.69721,2024-03-19,10.696398658202174
2024-03-19,3.819495,36.833336,3.0833435,36.67064,2024-03-19,9.496747682395155
2024-03-19,3.819495,36.833336,3.1666718,36.643192,2024-03-19,13.270048906298761
2024-03-19,3.819495,36.833336,3.25,36.672253,2024-03-19,19.290330362086166
2024-03-19,3.819495,36.91667,2.8333435,36.736794,2024-03-19,27.393082527538727
2024-03-19,3.819495,36.91667,2.9166718,36.7852,2024-03-19,22.49852861582144
2024-03-19,3.819495,36.91667,3.0,36.784702,2024-03-19,19.286865452625985
2024-03-19,3.819495,36.91667,3.0833435,36.761345,2024-03-19,18.648990373299995
2024-03-19,3.819495,36.91667,3.1666718,36.7777,2024-03-19,20.82299777897512
2024-03-19,3.819495,36.91667,3.25,36.805832,2024-03-19,25.08797191414032
2024-03-20,0.494025,36.583336,2.8333435,,2024-03-20,27.42486183499686
2024-03-20,0.494025,36.583336,2.9166718,,2024-03-20,22.513610945271516
2024-03-20,0.494025,36.583336,3.0,,2024-03-20,19.289317853545782
2024-03-20,0.494025,36.583336,3.0833435,,2024-03-20,18.648702135525184
2024-03-20,0.494025,36.583336,3.1666718,,2024-03-20,20.831708919035847
2024-03-20,0.494025,36.583336,3.25,,2024-03-20,25.112182506309033
2024-03-20,0.494025,36.66667,2.8333435,,2024-03-20,22.228234819302035
2024-03-20,0.494025,36.66667,2.9166718,,2024-03-20,15.782881420103022
2024-03-20,0.494025,36.66667,3.0,,2024-03-20,10.698609465725811
2024-03-20,0.494025,36.66667,3.0833435,,2024-03-20,9.496464669132697
2024-03-20,0.494025,36.66667,3.1666718,,2024-03-20,13.276882967911245
2024-03-20,0.494025,36.66667,3.25,,2024-03-20,19.306074472517334
2024-03-20,0.494025,36.75,2.8333435,36.657383,2024-03-20,20.194040166169533
2024-03-20,0.494025,36.75,2.9166718,,2024-03-20,12.76987826840439
2024-03-20,0.494025,36.75,3.0,,2024-03-20,5.345713953294998
2024-03-20,0.494025,36.75,3.0833435,36.621334,2024-03-20,2.079801567910821
2024-03-20,0.494025,36.75,3.1666718,36.614017,2024-03-20,9.50394748445699
2024-03-20,0.494025,36.75,3.25,,2024-03-20,16.92811061876691
2024-03-20,0.494025,36.833336,2.8333435,36.679188,2024-03-20,22.20863381656194
2024-03-20,0.494025,36.833336,2.9166718,36.68314,2024-03-20,15.772124592603511
2024-03-20,0.494025,36.833336,3.0,36.694214,2024-03-20,10.696398658202174
2024-03-20,0.494025,36.833336,3.0833435,36.665405,2024-03-20,9.496747682395155
2024-03-20,0.494025,36.833336,3.1666718,36.62907,2024-03-20,13.270048906298761
2024-03-20,0.494025,36.833336,3.25,36.64808,2024-03-20,19.290330362086166
2024-03-20,0.494025,36.91667,2.8333435,36.73799,2024-03-20,27.393082527538727
2024-03-20,0.494025,36.91667,2.9166718,36.75886,2024-03-20,22.49852861582144
2024-03-20,0.494025,36.91667,3.0,36.754013,2024-03-20,19.286865452625985
2024-03-20,0.494025,36.91667,3.0833435,36.73908,2024-03-20,18.648990373299995
2024-03-20,0.494025,36.91667,3.1666718,36.736454,2024-03-20,20.82299777897512
2024-03-20,0.494025,36.91667,3.25,36.772377,2024-03-20,25.08797191414032
2024-03-20,1.541375,36.583336,2.8333435,,2024-03-20,27.42486183499686
2024-03-20,1.541375,36.583336,2.9166718,,2024-03-20,22.513610945271516
2024-03-20,1.541375,36.583336,3.0,,2024-03-20,19.289317853545782
2024-03-20,1.541375,36.583336,3.0833435,,2024-03-20,18.648702135525184
2024-03-20,1.541375,36.583336,3.1666718,,2024-03-20,20.831708919035847
2024-03-20,1.541375,36.583336,3.25,,2024-03-20,25.112182506309033
2024-03-20,1.541375,36.66667,2.8333435,,2024-03-20,22.228234819302035
2024-03-20,1.541375,36.66667,2.9166718,,2024-03-20,15.782881420103022
2024-03-20,1.541375,36.66667,3.0,,2024-03-20,10.698609465725811
2024-03-20,1.541375,36.66667,3.0833435,,2024-03-20,9.496464669132697
2024-03-20,1.541375,36.66667,3.1666718,,2024-03-20,13.276882967911245
2024-03-20,1.541375,36.66667,3.25,,2024-03-20,19.306074472517334
2024-03-20,1.541375,36.75,2.8333435,36.658073,2024-03-20,20.194040166169533
2024-03-20,1.541375,36.75,2.9166718,,2024-03-20,12.76987826840439
2024-03-20,1.541375,36.75,3.0,,2024-03-20,5.345713953294998
2024-03-20,1.541375,36.75,3.0833435,36.62184,2024-03-20,2.079801567910821
2024-03-20,1.541375,36.75,3.1666718,36.61452,2024-03-20,9.50394748445699
2024-03-20,1.541375,36.75,3.25,,2024-03-20,16.92811061876691
2024-03-20,1.541375,36.833336,2.8333435,36.679436,2024-03-20,22.20863381656194
2024-03-20,1.541375,36.833336,2.9166718,36.68336,2024-03-20,15.772124592603511
2024-03-20,1.541375,36.833336,3.0,36.694782,2024-03-20,10.696398658202174
2024-03-20,1.541375,36.833336,3.0833435,36.666046,2024-03-20,9.496747682395155
2024-03-20,1.541375,36.833336,3.1666718,36.629646,2024-03-20,13.270048906298761
2024-03-20,1.541375,36.833336,3.25,36.64852,2024-03-20,19.290330362086166
2024-03-20,1.541375,36.91667,2.8333435,36.73811,2024-03-20,27.393082527538727
2024-03-20,1.541375,36.91667,2.9166718,36.75901,2024-03-20,22.49852861582144
2024-03-20,1.541375,36.91667,3.0,36.75434,2024-03-20,19.286865452625985
2024-03-20,1.541375,36.91667,3.0833435,36.739372,2024-03-20,18.648990373299995
2024-03-20,1.541375,36.91667,3.1666718,36.7367,2024-03-20,20.82299777897512
2024-03-20,1.541375,36.91667,3.25,36.77263,2024-03-20,25.08797191414032
2024-03-20,2.645669,36.583336,2.8333435,,2024-03-20,27.42486183499686
2024-03-20,2.645669,36.583336,2.9166718,,2024-03-20,22.513610945271516
2024-03-20,2.645669,36.583336,3.0,,2024-03-20,19.289317853545782
2024-03-20,2.645669,36.583336,3.0833435,,2024-03-20,18.648702135525184
2024-03-20,2.645669,36.583336,3.1666718,,2024-03-20,20.831708919035847
2024-03-20,2.645669,36.583336,3.25,,2024-03-20,25.112182506309033
2024-03-20,2.645669,36.66667,2.8333435,,2024-03-20,22.228234819302035
2024-03-20,2.645669,36.66667,2.9166718,,2024-03-20,15.782881420103022
2024-03-20,2.645669,36.66667,3.0,,2024-03-20,10.698609465725811
2024-03-20,2.645669,36.66667,3.0833435,,2024-03-20,9.496464669132697
2024-03-20,2.645669,36.66667,3.1666718,,2024-03-20,13.276882967911245
2024-03-20,2.645669,36.66667,3.25,,2024-03-20,19.306074472517334
2024-03-20,2.645669,36.75,2.8333435,36.658703,2024-03-20,20.194040166169533
2024-03-20,2.645669,36.75,2.9166718,,2024-03-20,12.76987826840439
2024-03-20,2.645669,36.75,3.0,,2024-03-20,5.345713953294998
2024-03-20,2.645669,36.75,3.0833435,36.622414,2024-03-20,2.079801567910821
2024-03-20,2.645669,36.75,3.1666718,36.615,2024-03-20,9.50394748445699
2024-03-20,2.645669,36.75,3.25,,2024-03-20,16.92811061876691
2024-03-20,2.645669,36.833336,2.8333435,36.679955,2024-03-20,22.20863381656194
2024-03-20,2.645669,36.833336,2.9166718,36.683784,2024-03-20,15.772124592603511
2024-03-20,2.645669,36.833336,3.0,36.696026,2024-03-20,10.696398658202174
2024-03-20,2.645669,36.833336,3.0833435,36.66733,2024-03-20,9.496747682395155
2024-03-20,2.645669,36.833336,3.1666718,36.630405,2024-03-20,13.270048906298761
2024-03-20,2.645669,36.833336,3.25,36.64895,2024-03-20,19.290330362086166
2024-03-20,2.645669,36.91667,2.8333435,36.73829,2024-03-20,27.393082527538727
2024-03-20,2.645669,36.91667,2.9166718,36.759212,2024-03-20,22.49852861582144
2024-03-20,2.645669,36.91667,3.0,36.754723,2024-03-20,19.286865452625985
2024-03-20,2.645669,36.91667,3.0833435,36.739758,2024-03-20,18.648990373299995
2024-03-20,2.645669,36.91667,3.1666718,36.737034,2024-03-20,20.82299777897512
2024-03-20,2.645669,36.91667,3.25,36.772945,2024-03-20,25.08797191414032
2024-03-20,3.819495,36.583336,2.8333435,,2024-03-20,27.42486183499686
2024-03-20,3.819495,36.583336,2.9166718,,2024-03-20,22.513610945271516
2024-03-20,3.819495,36.583336,3.0,,2024-03-20,19.289317853545782
2024-03-20,3.819495,36.583336,3.0833435,,2024-03-20,18.648702135525184
2024-03-20,3.819495,36.583336,3.1666718,,2024-03-20,20.831708919035847
2024-03-20,3.819495,36.583336,3.25,,2024-03-20,25.112182506309033
2024-03-20,3.819495,36.66667,2.8333435,,2024-03-20,22.228234819302035
2024-03-20,3.819495,36.66667,2.9166718,,2024-03-20,15.782881420103022
2024-03-20,3.819495,36.66667,3.0,,2024-03-20,10.698609465725811
2024-03-20,3.819495,36.66667,3.0833435,,2024-03-20,9.496464669132697
2024-03-20,3.819495,36.66667,3.1666718,,2024-03-20,13.276882967911245
2024-03-20,3.819495,36.66667,3.25,,2024-03-20,19.306074472517334
2024-03-20,3.819495,36.75,2.8333435,36.659283,2024-03-20,20.194040166169533
2024-03-20,3.819495,36.75,2.9166718,,2024-03-20,12.76987826840439
2024-03-20,3.819495,36.75,3.0,,2024-03-20,5.345713953294998
2024-03-20,3.819495,36.75,3.0833435,36.624084,2024-03-20,2.079801567910821
2024-03-20,3.819495,36.75,3.1666718,36.616272,2024-03-20,9.50394748445699
2024-03-20,3.819495,36.75,3.25,,2024-03-20,16.92811061876691
2024-03-20,3.819495,36.833336,2.8333435,36.680595,2024-03-20,22.20863381656194
2024-03-20,3.819495,36.833336,2.9166718,36.68449,2024-03-20,15.772124592603511
2024-03-20,3.819495,36.833336,3.0,36.69854,2024-03-20,10.696398658202174
2024-03-20,3.819495,36.833336,3.0833435,36.670437,2024-03-20,9.496747682395155
2024-03-20,3.819495,36.833336,3.1666718,36.633564,2024-03-20,13.270048906298761
2024-03-20,3.819495,36.833336,3.25,36.650303,2024-03-20,19.290330362086166
2024-03-20,3.819495,36.91667,2.8333435,36.738605,2024-03-20,27.393082527538727
2024-03-20,3.819495,36.91667,2.9166718,36.759518,2024-03-20,22.49852861582144
2024-03-20,3.819495,36.91667,3.0,36.755554,2024-03-20,19.286865452625985
2024-03-20,3.819495,36.91667,3.0833435,36.74119,2024-03-20,18.648990373299995
2024-03-20,3.819495,36.91667,3.1666718,36.73844,2024-03-20,20.82299777897512
2024-03-20,3.819495,36.91667,3.25,36.773987,2024-03-20,25.08797191414032
2024-03-21,0.494025,36.583336,2.8333435,,2024-03-21,27.42486183499686
2024-03-21,0.494025,36.583336,2.9166718,,2024-03-21,22.513610945271516
2024-03-21,0.494025,36.583336,3.0,,2024-03-21,19.289317853545782
2024-03-21,0.494025,36.583336,3.0833435,,2024-03-21,18.648702135525184
2024-03-21,0.494025,36.583336,3.1666718,,2024-03-21,20.831708919035847
2024-03-21,0.494025,36.583336,3.25,,2024-03-21,25.112182506309033
2024-03-21,0.494025,36.66667,2.8333435,,2024-03-21,22.228234819302035
2024-03-21,0.494025,36.66667,2.9166718,,2024-03-21,15.782881420103022
2024-03-21,0.494025,36.66667,3.0,,2024-03-21,10.698609465725811
2024-03-21,0.494025,36.66667,3.0833435,,2024-03-21,9.496464669132697
2024-03-21,0.494025,36.66667,3.1666718,,2024-03-21,13.276882967911245
2024-03-21,0.494025,36.66667,3.25,,2024-03-21,19.306074472517334
2024-03-21,0.494025,36.75,2.8333435,36.672127,2024-03-21,20.194040166169533
2024-03-21,0.494025,36.75,2.9166718,,2024-03-21,12.76987826840439
2024-03-21,0.494025,36.75,3.0,,2024-03-21,5.345713953294998
2024-03-21,0.494025,36.75,3.0833435,36.651905,2024-03-21,2.079801567910821
2024-03-21,0.494025,36.75,3.1666718,36.652946,2024-03-21,9.50394748445699
2024-03-21,0.494025,36.75,3.25,,2024-03-21,16.92811061876691
2024-03-21,0.494025,36.833336,2.8333435,36.69658,2024-03-21,22.20863381656194
2024-03-21,0.494025,36.833336,2.9166718,36.703434,2024-03-21,15.772124592603511
2024-03-21,0.494025,36.833336,3.0,36.717754,2024-03-21,10.696398658202174
2024-03-21,0.494025,36.833336,3.0833435,36.692863,2024-03-21,9.496747682395155
2024-03-21,0.494025,36.833336,3.1666718,36.667007,2024-03-21,13.270048906298761
2024-03-21,0.494025,36.833336,3.25,36.682888,2024-03-21,19.290330362086166
2024-03-21,0.494025,36.91667,2.8333435,36.75645,2024-03-21,27.393082527538727
2024-03-21,0.494025,36.91667,2.9166718,36.762,2024-03-21,22.49852861582144
2024-03-21,0.494025,36.91667,3.0,36.7506,2024-03-21,19.286865452625985
2024-03-21,0.494025,36.91667,3.0833435,36.73275,2024-03-21,18.648990373299995
2024-03-21,0.494025,36.91667,3.1666718,36.74228,2024-03-21,20.82299777897512
2024-03-21,0.494025,36.91667,3.25,36.785023,2024-03-21,25.08797191414032
2024-03-21,1.541375,36.583336,2.8333435,,2024-03-21,27.42486183499686
2024-03-21,1.541375,36.583336,2.9166718,,2024-03-21,22.513610945271516
2024-03-21,1.541375,36.583336,3.0,,2024-03-21,19.289317853545782
2024-03-21,1.541375,36.583336,3.0833435,,2024-03-21,18.648702135525184
2024-03-21,1.541375,36.583336,3.1666718,,2024-03-21,20.831708919035847
2024-03-21,1.541375,36.583336,3.25,,2024-03-21,25.112182506309033
2024-03-21,1.541375,36.66667,2.8333435,,2024-03-21,22.228234819302035
2024-03-21,1.541375,36.66667,2.9166718,,2024-03-21,15.782881420103022
2024-03-21,1.541375,36.66667,3.0,,2024-03-21,10.698609465725811
2024-03-21,1.541375,36.66667,3.0833435,,2024-03-21,9.496464669132697
2024-03-21,1.541375,36.66667,3.1666718,,2024-03-21,13.276882967911245
2024-03-21,1.541375,36.66667,3.25,,2024-03-21,19.306074472517334
2024-03-21,1.541375,36.75,2.8333435,36.67389,2024-03-21,20.194040166169533
2024-03-21,1.541375,36.75,2.9166718,,2024-03-21,12.76987826840439
2024-03-21,1.541375,36.75,3.0,,2024-03-21,5.345713953294998
2024-03-21,1.541375,36.75,3.0833435,36.65287,2024-03-21,2.079801567910821
2024-03-21,1.541375,36.75,3.1666718,36.653408,2024-03-21,9.50394748445699
2024-03-21,1.541375,36.75,3.25,,2024-03-21,16.92811061876691
2024-03-21,1.541375,36.833336,2.8333435,36.6996,2024-03-21,22.20863381656194
2024-03-21,1.541375,36.833336,2.9166718,36.70631,2024-03-21,15.772124592603511
2024-03-21,1.541375,36.833336,3.0,36.72139,2024-03-21,10.696398658202174
2024-03-21,1.541375,36.833336,3.0833435,36.694515,2024-03-21,9.496747682395155
2024-03-21,1.541375,36.833336,3.1666718,36.66752,2024-03-21,13.270048906298761
2024-03-21,1.541375,36.833336,3.25,36.683197,2024-03-21,19.290330362086166
2024-03-21,1.541375,36.91667,2.8333435,36.757595,2024-03-21,27.393082527538727
2024-03-21,1.541375,36.91667,2.9166718,36.763268,2024-03-21,22.49852861582144
2024-03-21,1.541375,36.91667,3.0,36.75114,2024-03-21,19.286865452625985
2024-03-21,1.541375,36.91667,3.0833435,36.73289,2024-03-21,18.648990373299995
2024-03-21,1.541375,36.91667,3.1666718,36.74233,2024-03-21,20.82299777897512
2024-03-21,1.541375,36.91667,3.25,36.785095,2024-03-21,25.08797191414032
2024-03-21,2.645669,36.583336,2.8333435,,2024-03-21,27.42486183499686
2024-03-21,2.645669,36.583336,2.9166718,,2024-03-21,22.513610945271516
2024-03-21,2.645669,36.583336,3.0,,2024-03-21,19.289317853545782
2024-03-21,2.645669,36.583336,3.0833435,,2024-03-21,18.648702135525184
2024-03-21,2.645669,36.583336,3.1666718,,2024-03-21,20.831708919035847
2024-03-21,2.645669,36.583336,3.25,,2024-03-21,25.112182506309033
2024-03-21,2.645669,36.66667,2.8333435,,2024-03-21,22.228234819302035
2024-03-21,2.645669,36.66667,2.9166718,,2024-03-21,15.782881420103022
2024-03-21,2.645669,36.66667,3.0,,2024-03-21,10.698609465725811
2024-03-21,2.645669,36.66667,3.0833435,,2024-03-21,9.496464669132697
2024-03-21,2.645669,36.66667,3.1666718,,2024-03-21,13.276882967911245
2024-03-21,2.645669,36.66667,3.25,,2024-03-21,19.306074472517334
2024-03-21,2.645669,36.75,2.8333435,36.674633,2024-03-21,20.194040166169533
2024-03-21,2.645669,36.75,2.9166718,,2024-03-21,12.76987826840439
2024-03-21,2.645669,36.75,3.0,,2024-03-21,5.345713953294998
2024-03-21,2.645669,36.75,3.0833435,36.654144,2024-03-21,2.079801567910821
2024-03-21,2.645669,36.75,3.1666718,36.654232,2024-03-21,9.50394748445699
2024-03-21,2.645669,36.75,3.25,,2024-03-21,16.92811061876691
2024-03-21,2.645669,36.833336,2.8333435,36.70054,2024-03-21,22.20863381656194
2024-03-21,2.645669,36.833336,2.9166718,36.70727,2024-03-21,15.772124592603511
2024-03-21,2.645669,36.833336,3.0,36.723164,2024-03-21,10.696398658202174
2024-03-21,2.645669,36.833336,3.0833435,36.696434,2024-03-21,9.496747682395155
2024-03-21,2.645669,36.833336,3.1666718,36.668533,2024-03-21,13.270048906298761
2024-03-21,2.645669,36.833336,3.25,36.683647,2024-03-21,19.290330362086166
2024-03-21,2.645669,36.91667,2.8333435,36.758095,2024-03-21,27.393082527538727
2024-03-21,2.645669,36.91667,2.9166718,36.764164,2024-03-21,22.49852861582144
2024-03-21,2.645669,36.91667,3.0,36.751984,2024-03-21,19.286865452625985
2024-03-21,2.645669,36.91667,3.0833435,36.73319,2024-03-21,18.648990373299995
2024-03-21,2.645669,36.91667,3.1666718,36.7424,2024-03-21,20.82299777897512
2024-03-21,2.645669,36.91667,3.25,36.785183,2024-03-21,25.08797191414032
2024-03-21,3.819495,36.583336,2.8333435,,2024-03-21,27.42486183499686
2024-03-21,3.819495,36.583336,2.9166718,,2024-03-21,22.513610945271516
2024-03-21,3.819495,36.583336,3.0,,2024-03-21,19.289317853545782
2024-03-21,3.819495,36.583336,3.0833435,,2024-03-21,18.648702135525184
2024-03-21,3.819495,36.583336,3.1666718,,2024-03-21,20.831708919035847
2024-03-21,3.819495,36.583336,3.25,,2024-03-21,25.112182506309033
2024-03-21,3.819495,36.66667,2.8333435,,2024-03-21,22.228234819302035
2024-03-21,3.819495,36.66667,2.9166718,,2024-03-21,15.782881420103022
2024-03-21,3.819495,36.66667,3.0,,2024-03-21,10.698609465725811
2024-03-21,3.819495,36.66667,3.0833435,,2024-03-21,9.496464669132697
2024-03-21,3.819495,36.66667,3.1666718,,2024-03-21,13.276882967911245
2024-03-21,3.819495,36.66667,3.25,,2024-03-21,19.306074472517334
2024-03-21,3.819495,36.75,2.8333435,36.674988,2024-03-21,20.194040166169533
2024-03-21,3.819495,36.75,2.9166718,,2024-03-21,12.76987826840439
2024-03-21,3.819495,36.75,3.0,,2024-03-21,5.345713953294998
2024-03-21,3.819495,36.75,3.0833435,36.655178,2024-03-21,2.079801567910821
2024-03-21,3.819495,36.75,3.1666718,36.655045,2024-03-21,9.50394748445699
2024-03-21,3.819495,36.75,3.25,,2024-03-21,16.92811061876691
2024-03-21,3.819495,36.833336,2.8333435,36.70098,2024-03-21,22.20863381656194
2024-03-21,3.819495,36.833336,2.9166718,36.70775,2024-03-21,15.772124592603511
2024-03-21,3.819495,36.833336,3.0,36.72444,2024-03-21,10.696398658202174
2024-03-21,3.819495,36.833336,3.0833435,36.698025,2024-03-21,9.496747682395155
2024-03-21,3.819495,36.833336,3.1666718,36.669678,2024-03-21,13.270048906298761
2024-03-21,3.819495,36.833336,3.25,36.684532,2024-03-21,19.290330362086166
2024-03-21,3.819495,36.91667,2.8333435,36.758476,2024-03-21,27.393082527538727
2024-03-21,3.819495,36.91667,2.9166718,36.764908,2024-03-21,22.49852861582144
2024-03-21,3.819495,36.91667,3.0,36.753098,2024-03-21,19.286865452625985
2024-03-21,3.819495,36.91667,3.0833435,36.733646,2024-03-21,18.648990373299995
2024-03-21,3.819495,36.91667,3.1666718,36.7425,2024-03-21,20.82299777897512
2024-03-21,3.819495,36.91667,3.25,36.785286,2024-03-21,25.08797191414032
2024-03-22,0.494025,36.583336,2.8333435,,2024-03-22,27.42486183499686
2024-03-22,0.494025,36.583336,2.9166718,,2024-03-22,22.513610945271516
2024-03-22,0.494025,36.583336,3.0,,2024-03-22,19.289317853545782
2024-03-22,0.494025,36.583336,3.0833435,,2024-03-22,18.648702135525184
2024-03-22,0.494025,36.583336,3.1666718,,2024-03-22,20.831708919035847
2024-03-22,0.494025,36.583336,3.25,,2024-03-22,25.112182506309033
2024-03-22,0.494025,36.66667,2.8333435,,2024-03-22,22.228234819302035
2024-03-22,0.494025,36.66667,2.9166718,,2024-03-22,15.782881420103022
2024-03-22,0.494025,36.66667,3.0,,2024-03-22,10.698609465725811
2024-03-22,0.494025,36.66667,3.0833435,,2024-03-22,9.496464669132697
2024-03-22,0.494025,36.66667,3.1666718,,2024-03-22,13.276882967911245
2024-03-22,0.494025,36.66667,3.25,,2024-03-22,19.306074472517334
2024-03-22,0.494025,36.75,2.8333435,36.695236,2024-03-22,20.194040166169533
2024-03-22,0.494025,36.75,2.9166718,,2024-03-22,12.76987826840439
2024-03-22,0.494025,36.75,3.0,,2024-03-22,5.345713953294998
2024-03-22,0.494025,36.75,3.0833435,36.682156,2024-03-22,2.079801567910821
2024-03-22,0.494025,36.75,3.1666718,36.681015,2024-03-22,9.50394748445699
2024-03-22,0.494025,36.75,3.25,,2024-03-22,16.92811061876691
2024-03-22,0.494025,36.833336,2.8333435,36.717403,2024-03-22,22.20863381656194
2024-03-22,0.494025,36.833336,2.9166718,36.73355,2024-03-22,15.772124592603511
2024-03-22,0.494025,36.833336,3.0,36.74032,2024-03-22,10.696398658202174
2024-03-22,0.494025,36.833336,3.0833435,36.71408,2024-03-22,9.496747682395155
2024-03-22,0.494025,36.833336,3.1666718,36.69947,2024-03-22,13.270048906298761
2024-03-22,0.494025,36.833336,3.25,36.726986,2024-03-22,19.290330362086166
2024-03-22,0.494025,36.91667,2.8333435,36.757935,2024-03-22,27.393082527538727
2024-03-22,0.494025,36.91667,2.9166718,36.757584,2024-03-22,22.49852861582144
2024-03-22,0.494025,36.91667,3.0,36.743057,2024-03-22,19.286865452625985
2024-03-22,0.494025,36.91667,3.0833435,36.741913,2024-03-22,18.648990373299995
2024-03-22,0.494025,36.91667,3.1666718,36.757164,2024-03-22,20.82299777897512
2024-03-22,0.494025,36.91667,3.25,36.78157,2024-03-22,25.08797191414032
2024-03-22,1.541375,36.583336,2.8333435,,2024-03-22,27.42486183499686
2024-03-22,1.541375,36.583336,2.9166718,,2024-03-22,22.513610945271516
2024-03-22,1.541375,36.583336,3.0,,2024-03-22,19.289317853545782
2024-03-22,1.541375,36.583336,3.0833435,,2024-03-22,18.648702135525184
2024-03-22,1.541375,36.583336,3.1666718,,2024-03-22,20.831708919035847
2024-03-22,1.541375,36.583336,3.25,,2024-03-22,25.112182506309033
2024-03-22,1.541375,36.66667,2.8333435,,2024-03-22,22.228234819302035
2024-03-22,1.541375,36.66667,2.9166718,,2024-03-22,15.782881420103022
