time,latitude,longitude,VHM0,day,distance_km
2024-02-22 03:00:00,36.4,3.2,,2024-02-22,40.876809333948785
2024-02-22 03:00:00,36.4,3.4,,2024-02-22,49.36016705960657
2024-02-22 03:00:00,36.4,3.6,,2024-02-22,61.96659513921389
2024-02-22 03:00:00,36.6,2.6,0.33,2024-02-22,44.284936042867834
2024-02-22 03:00:00,36.6,2.8,,2024-02-22,28.56319403182466
2024-02-22 03:00:00,36.6,3.0,,2024-02-22,17.51665763490958
2024-02-22 03:00:00,36.6,3.2,,2024-02-22,20.834803137838325
2024-02-22 03:00:00,36.6,3.4,,2024-02-22,34.60668942631392
2024-02-22 03:00:00,36.6,3.6,,2024-02-22,50.96497136686656
2024-02-22 03:00:00,36.8,2.6,0.41000000000000003,2024-02-22,41.3459957842098
2024-02-22 03:00:00,36.8,2.8,0.41000000000000003,2024-02-22,23.81531164202181
2024-02-22 03:00:00,36.8,3.0,0.41000000000000003,2024-02-22,7.71164775832373
2024-02-22 03:00:00,36.8,3.2,0.43,2024-02-22,13.652634841593615
2024-02-22 03:00:00,36.8,3.4,0.44,2024-02-22,30.788692179572458
2024-02-22 03:00:00,36.8,3.6,0.44,2024-02-22,48.416010939023316
2024-02-22 03:00:00,37.0,2.6,0.44,2024-02-22,49.46668838567102
2024-02-22 03:00:00,37.0,2.8,0.45,2024-02-22,36.160992740141566
2024-02-22 03:00:00,37.0,3.0,0.46,2024-02-22,28.306273869736685
2024-02-22 03:00:00,37.0,3.2,0.47000000000000003,2024-02-22,30.46043732523778
2024-02-22 03:00:00,37.0,3.4,0.49,2024-02-22,41.07793100546198
2024-02-22 03:00:00,37.0,3.6,0.51,2024-02-22,55.49696283220268
2024-02-22 03:00:00,37.2,2.6,0.44,2024-02-22,64.60314442386236
2024-02-22 03:00:00,37.2,2.8,0.44,2024-02-22,55.11103585981329
2024-02-22 03:00:00,37.2,3.0,0.45,2024-02-22,50.32082583162587
2024-02-22 03:00:00,37.2,3.2,0.47000000000000003,2024-02-22,51.56011773253141
2024-02-22 03:00:00,37.2,3.4,0.49,2024-02-22,58.446613855048376
2024-02-22 03:00:00,37.2,3.6,0.52,2024-02-22,69.31710848373328
2024-02-22 06:00:00,36.4,2.6,,2024-02-22,56.585663571160296
2024-02-22 06:00:00,36.4,2.8,,2024-02-22,45.317434636236506
2024-02-22 06:00:00,36.4,3.0,,2024-02-22,39.28521407247838
2024-02-22 06:00:00,36.4,3.2,,2024-02-22,40.876809333948785
2024-02-22 06:00:00,36.4,3.4,,2024-02-22,49.36016705960657
2024-02-22 06:00:00,36.4,3.6,,2024-02-22,61.96659513921389
2024-02-22 06:00:00,36.6,2.6,0.28,2024-02-22,44.284936042867834
2024-02-22 06:00:00,36.6,2.8,,2024-02-22,28.56319403182466
2024-02-22 06:00:00,36.6,3.0,,2024-02-22,17.51665763490958
2024-02-22 06:00:00,36.6,3.2,,2024-02-22,20.834803137838325
2024-02-22 06:00:00,36.6,3.4,,2024-02-22,34.60668942631392
2024-02-22 06:00:00,36.6,3.6,,2024-02-22,50.96497136686656
2024-02-22 06:00:00,36.8,2.6,0.37,2024-02-22,41.3459957842098
2024-02-22 06:00:00,36.8,2.8,0.35000000000000003,2024-02-22,23.81531164202181
2024-02-22 06:00:00,36.8,3.0,0.35000000000000003,2024-02-22,7.71164775832373
2024-02-22 06:00:00,36.8,3.2,0.36,2024-02-22,13.652634841593615
2024-02-22 06:00:00,36.8,3.4,0.36,2024-02-22,30.788692179572458
2024-02-22 06:00:00,36.8,3.6,0.36,2024-02-22,48.416010939023316
2024-02-22 06:00:00,37.0,2.6,0.39,2024-02-22,49.46668838567102
2024-02-22 06:00:00,37.0,2.8,0.39,2024-02-22,36.160992740141566
2024-02-22 06:00:00,37.0,3.0,0.39,2024-02-22,28.306273869736685
2024-02-22 06:00:00,37.0,3.2,0.4,2024-02-22,30.46043732523778
2024-02-22 06:00:00,37.0,3.4,0.42,2024-02-22,41.07793100546198
2024-02-22 06:00:00,37.0,3.6,0.45,2024-02-22,55.49696283220268
2024-02-22 06:00:00,37.2,2.6,0.45,2024-02-22,64.60314442386236
2024-02-22 06:00:00,37.2,2.8,0.43,2024-02-22,55.11103585981329
2024-02-22 06:00:00,37.2,3.0,0.42,2024-02-22,50.32082583162587
2024-02-22 06:00:00,37.2,3.2,0.46,2024-02-22,51.56011773253141
2024-02-22 06:00:00,37.2,3.4,0.49,2024-02-22,58.446613855048376
2024-02-22 06:00:00,37.2,3.6,0.51,2024-02-22,69.31710848373328
2024-02-22 09:00:00,36.4,2.6,,2024-02-22,56.585663571160296
2024-02-22 09:00:00,36.4,2.8,,2024-02-22,45.317434636236506
2024-02-22 09:00:00,36.4,3.0,,2024-02-22,39.28521407247838
2024-02-22 09:00:00,36.4,3.2,,2024-02-22,40.876809333948785
2024-02-22 09:00:00,36.4,3.4,,2024-02-22,49.36016705960657
2024-02-22 09:00:00,36.4,3.6,,2024-02-22,61.96659513921389
2024-02-22 09:00:00,36.6,2.6,0.24,2024-02-22,44.284936042867834
2024-02-22 09:00:00,36.6,2.8,,2024-02-22,28.56319403182466
2024-02-22 09:00:00,36.6,3.0,,2024-02-22,17.51665763490958
2024-02-22 09:00:00,36.6,3.2,,2024-02-22,20.834803137838325
2024-02-22 09:00:00,36.6,3.4,,2024-02-22,34.60668942631392
2024-02-22 09:00:00,36.6,3.6,,2024-02-22,50.96497136686656
2024-02-22 09:00:00,36.8,2.6,0.39,2024-02-22,41.3459957842098
2024-02-22 09:00:00,36.8,2.8,0.36,2024-02-22,23.81531164202181
2024-02-22 09:00:00,36.8,3.0,0.3,2024-02-22,7.71164775832373
2024-02-22 09:00:00,36.8,3.2,0.31,2024-02-22,13.652634841593615
2024-02-22 09:00:00,36.8,3.4,0.3,2024-02-22,30.788692179572458
2024-02-22 09:00:00,36.8,3.6,0.3,2024-02-22,48.416010939023316
2024-02-22 09:00:00,37.0,2.6,0.44,2024-02-22,49.46668838567102
2024-02-22 09:00:00,37.0,2.8,0.42,2024-02-22,36.160992740141566
2024-02-22 09:00:00,37.0,3.0,0.38,2024-02-22,28.306273869736685
2024-02-22 09:00:00,37.0,3.2,0.41000000000000003,2024-02-22,30.46043732523778
2024-02-22 09:00:00,37.0,3.4,0.42,2024-02-22,41.07793100546198
2024-02-22 09:00:00,37.0,3.6,0.43,2024-02-22,55.49696283220268
2024-02-22 09:00:00,37.2,2.6,0.48,2024-02-22,64.60314442386236
2024-02-22 09:00:00,37.2,2.8,0.44,2024-02-22,55.11103585981329
2024-02-22 09:00:00,37.2,3.0,0.42,2024-02-22,50.32082583162587
2024-02-22 09:00:00,37.2,3.2,0.43,2024-02-22,51.56011773253141
2024-02-22 09:00:00,37.2,3.4,0.46,2024-02-22,58.446613855048376
2024-02-22 09:00:00,37.2,3.6,0.48,2024-02-22,69.31710848373328
2024-02-22 12:00:00,36.4,2.6,,2024-02-22,56.585663571160296
2024-02-22 12:00:00,36.4,2.8,,2024-02-22,45.317434636236506
2024-02-22 12:00:00,36.4,3.0,,2024-02-22,39.28521407247838
2024-02-22 12:00:00,36.4,3.2,,2024-02-22,40.876809333948785
2024-02-22 12:00:00,36.4,3.4,,2024-02-22,49.36016705960657
2024-02-22 12:00:00,36.4,3.6,,2024-02-22,61.96659513921389
2024-02-22 12:00:00,36.6,2.6,0.21,2024-02-22,44.284936042867834
2024-02-22 12:00:00,36.6,2.8,,2024-02-22,28.56319403182466
2024-02-22 12:00:00,36.6,3.0,,2024-02-22,17.51665763490958
2024-02-22 12:00:00,36.6,3.2,,2024-02-22,20.834803137838325
2024-02-22 12:00:00,36.6,3.4,,2024-02-22,34.60668942631392
2024-02-22 12:00:00,36.6,3.6,,2024-02-22,50.96497136686656
2024-02-22 12:00:00,36.8,2.6,0.35000000000000003,2024-02-22,41.3459957842098
2024-02-22 12:00:00,36.8,2.8,0.31,2024-02-22,23.81531164202181
2024-02-22 12:00:00,36.8,3.0,0.27,2024-02-22,7.71164775832373
2024-02-22 12:00:00,36.8,3.2,0.26,2024-02-22,13.652634841593615
2024-02-22 12:00:00,36.8,3.4,0.26,2024-02-22,30.788692179572458
2024-02-22 12:00:00,36.8,3.6,0.25,2024-02-22,48.416010939023316
2024-02-22 12:00:00,37.0,2.6,0.5,2024-02-22,49.46668838567102
2024-02-22 12:00:00,37.0,2.8,0.44,2024-02-22,36.160992740141566
2024-02-22 12:00:00,37.0,3.0,0.39,2024-02-22,28.306273869736685
2024-02-22 12:00:00,37.0,3.2,0.37,2024-02-22,30.46043732523778
2024-02-22 12:00:00,37.0,3.4,0.37,2024-02-22,41.07793100546198
2024-02-22 12:00:00,37.0,3.6,0.38,2024-02-22,55.49696283220268
2024-02-22 12:00:00,37.2,2.6,0.6900000000000001,2024-02-22,64.60314442386236
2024-02-22 12:00:00,37.2,2.8,0.61,2024-02-22,55.11103585981329
2024-02-22 12:00:00,37.2,3.0,0.52,2024-02-22,50.32082583162587
2024-02-22 12:00:00,37.2,3.2,0.48,2024-02-22,51.56011773253141
2024-02-22 12:00:00,37.2,3.4,0.47000000000000003,2024-02-22,58.446613855048376
2024-02-22 12:00:00,37.2,3.6,0.48,2024-02-22,69.31710848373328
2024-02-22 15:00:00,36.4,2.6,,2024-02-22,56.585663571160296
2024-02-22 15:00:00,36.4,2.8,,2024-02-22,45.317434636236506
2024-02-22 15:00:00,36.4,3.0,,2024-02-22,39.28521407247838
2024-02-22 15:00:00,36.4,3.2,,2024-02-22,40.876809333948785
2024-02-22 15:00:00,36.4,3.4,,2024-02-22,49.36016705960657
2024-02-22 15:00:00,36.4,3.6,,2024-02-22,61.96659513921389
2024-02-22 15:00:00,36.6,2.6,0.22,2024-02-22,44.284936042867834
2024-02-22 15:00:00,36.6,2.8,,2024-02-22,28.56319403182466
2024-02-22 15:00:00,36.6,3.0,,2024-02-22,17.51665763490958
2024-02-22 15:00:00,36.6,3.2,,2024-02-22,20.834803137838325
2024-02-22 15:00:00,36.6,3.4,,2024-02-22,34.60668942631392
2024-02-22 15:00:00,36.6,3.6,,2024-02-22,50.96497136686656
2024-02-22 15:00:00,36.8,2.6,0.42,2024-02-22,41.3459957842098
2024-02-22 15:00:00,36.8,2.8,0.35000000000000003,2024-02-22,23.81531164202181
2024-02-22 15:00:00,36.8,3.0,0.29,2024-02-22,7.71164775832373
2024-02-22 15:00:00,36.8,3.2,0.26,2024-02-22,13.652634841593615
2024-02-22 15:00:00,36.8,3.4,0.24,2024-02-22,30.788692179572458
2024-02-22 15:00:00,36.8,3.6,0.22,2024-02-22,48.416010939023316
2024-02-22 15:00:00,37.0,2.6,0.65,2024-02-22,49.46668838567102
2024-02-22 15:00:00,37.0,2.8,0.56,2024-02-22,36.160992740141566
2024-02-22 15:00:00,37.0,3.0,0.48,2024-02-22,28.306273869736685
2024-02-22 15:00:00,37.0,3.2,0.42,2024-02-22,30.46043732523778
2024-02-22 15:00:00,37.0,3.4,0.39,2024-02-22,41.07793100546198
2024-02-22 15:00:00,37.0,3.6,0.37,2024-02-22,55.49696283220268
2024-02-22 15:00:00,37.2,2.6,0.9,2024-02-22,64.60314442386236
2024-02-22 15:00:00,37.2,2.8,0.81,2024-02-22,55.11103585981329
2024-02-22 15:00:00,37.2,3.0,0.71,2024-02-22,50.32082583162587
2024-02-22 15:00:00,37.2,3.2,0.64,2024-02-22,51.56011773253141
2024-02-22 15:00:00,37.2,3.4,0.58,2024-02-22,58.446613855048376
2024-02-22 15:00:00,37.2,3.6,0.54,2024-02-22,69.31710848373328
2024-02-22 18:00:00,36.4,2.6,,2024-02-22,56.585663571160296
2024-02-22 18:00:00,36.4,2.8,,2024-02-22,45.317434636236506
2024-02-22 18:00:00,36.4,3.0,,2024-02-22,39.28521407247838
2024-02-22 18:00:00,36.4,3.2,,2024-02-22,40.876809333948785
2024-02-22 18:00:00,36.4,3.4,,2024-02-22,49.36016705960657
2024-02-22 18:00:00,36.4,3.6,,2024-02-22,61.96659513921389
2024-02-22 18:00:00,36.6,2.6,0.31,2024-02-22,44.284936042867834
2024-02-22 18:00:00,36.6,2.8,,2024-02-22,28.56319403182466
2024-02-22 18:00:00,36.6,3.0,,2024-02-22,17.51665763490958
2024-02-22 18:00:00,36.6,3.2,,2024-02-22,20.834803137838325
2024-02-22 18:00:00,36.6,3.4,,2024-02-22,34.60668942631392
2024-02-22 18:00:00,36.6,3.6,,2024-02-22,50.96497136686656
2024-02-22 18:00:00,36.8,2.6,0.66,2024-02-22,41.3459957842098
2024-02-22 18:00:00,36.8,2.8,0.54,2024-02-22,23.81531164202181
2024-02-22 18:00:00,36.8,3.0,0.44,2024-02-22,7.71164775832373
2024-02-22 18:00:00,36.8,3.2,0.36,2024-02-22,13.652634841593615
2024-02-22 18:00:00,36.8,3.4,0.3,2024-02-22,30.788692179572458
2024-02-22 18:00:00,36.8,3.6,0.27,2024-02-22,48.416010939023316
2024-02-22 18:00:00,37.0,2.6,0.98,2024-02-22,49.46668838567102
2024-02-22 18:00:00,37.0,2.8,0.8300000000000001,2024-02-22,36.160992740141566
2024-02-22 18:00:00,37.0,3.0,0.6900000000000001,2024-02-22,28.306273869736685
2024-02-22 18:00:00,37.0,3.2,0.6,2024-02-22,30.46043732523778
2024-02-22 18:00:00,37.0,3.4,0.54,2024-02-22,41.07793100546198
2024-02-22 18:00:00,37.0,3.6,0.48,2024-02-22,55.49696283220268
2024-02-22 18:00:00,37.2,2.6,1.25,2024-02-22,64.60314442386236
2024-02-22 18:00:00,37.2,2.8,1.1400000000000001,2024-02-22,55.11103585981329
2024-02-22 18:00:00,37.2,3.0,1.01,2024-02-22,50.32082583162587
2024-02-22 18:00:00,37.2,3.2,0.89,2024-02-22,51.56011773253141
2024-02-22 18:00:00,37.2,3.4,0.79,2024-02-22,58.446613855048376
2024-02-22 18:00:00,37.2,3.6,0.71,2024-02-22,69.31710848373328
2024-02-22 21:00:00,36.4,2.6,,2024-02-22,56.585663571160296
2024-02-22 21:00:00,36.4,2.8,,2024-02-22,45.317434636236506
2024-02-22 21:00:00,36.4,3.0,,2024-02-22,39.28521407247838
2024-02-22 21:00:00,36.4,3.2,,2024-02-22,40.876809333948785
2024-02-22 21:00:00,36.4,3.4,,2024-02-22,49.36016705960657
2024-02-22 21:00:00,36.4,3.6,,2024-02-22,61.96659513921389
2024-02-22 21:00:00,36.6,2.6,0.55,2024-02-22,44.284936042867834
2024-02-22 21:00:00,36.6,2.8,,2024-02-22,28.56319403182466
2024-02-22 21:00:00,36.6,3.0,,2024-02-22,17.51665763490958
2024-02-22 21:00:00,36.6,3.2,,2024-02-22,20.834803137838325
2024-02-22 21:00:00,36.6,3.4,,2024-02-22,34.60668942631392
2024-02-22 21:00:00,36.6,3.6,,2024-02-22,50.96497136686656
2024-02-22 21:00:00,36.8,2.6,1.1500000000000001,2024-02-22,41.3459957842098
2024-02-22 21:00:00,36.8,2.8,0.9500000000000001,2024-02-22,23.81531164202181
2024-02-22 21:00:00,36.8,3.0,0.72,2024-02-22,7.71164775832373
2024-02-22 21:00:00,36.8,3.2,0.5700000000000001,2024-02-22,13.652634841593615
2024-02-22 21:00:00,36.8,3.4,0.45,2024-02-22,30.788692179572458
2024-02-22 21:00:00,36.8,3.6,0.41000000000000003,2024-02-22,48.416010939023316
2024-02-22 21:00:00,37.0,2.6,1.55,2024-02-22,49.46668838567102
2024-02-22 21:00:00,37.0,2.8,1.36,2024-02-22,36.160992740141566
2024-02-22 21:00:00,37.0,3.0,1.1500000000000001,2024-02-22,28.306273869736685
2024-02-22 21:00:00,37.0,3.2,0.97,2024-02-22,30.46043732523778
2024-02-22 21:00:00,37.0,3.4,0.84,2024-02-22,41.07793100546198
2024-02-22 21:00:00,37.0,3.6,0.74,2024-02-22,55.49696283220268
2024-02-22 21:00:00,37.2,2.6,1.77,2024-02-22,64.60314442386236
2024-02-22 21:00:00,37.2,2.8,1.6500000000000001,2024-02-22,55.11103585981329
2024-02-22 21:00:00,37.2,3.0,1.5,2024-02-22,50.32082583162587
2024-02-22 21:00:00,37.2,3.2,1.33,2024-02-22,51.56011773253141
2024-02-22 21:00:00,37.2,3.4,1.18,2024-02-22,58.446613855048376
2024-02-22 21:00:00,37.2,3.6,1.04,2024-02-22,69.31710848373328
2024-02-23 00:00:00,36.4,2.6,,2024-02-23,56.585663571160296
2024-02-23 00:00:00,36.4,2.8,,2024-02-23,45.317434636236506
2024-02-23 00:00:00,36.4,3.0,,2024-02-23,39.28521407247838
2024-02-23 00:00:00,36.4,3.2,,2024-02-23,40.876809333948785
2024-02-23 00:00:00,36.4,3.4,,2024-02-23,49.36016705960657
2024-02-23 00:00:00,36.4,3.6,,2024-02-23,61.96659513921389
2024-02-23 00:00:00,36.6,2.6,0.85,2024-02-23,44.284936042867834
2024-02-23 00:00:00,36.6,2.8,,2024-02-23,28.56319403182466
2024-02-23 00:00:00,36.6,3.0,,2024-02-23,17.51665763490958
2024-02-23 00:00:00,36.6,3.2,,2024-02-23,20.834803137838325
2024-02-23 00:00:00,36.6,3.4,,2024-02-23,34.60668942631392
2024-02-23 00:00:00,36.6,3.6,,2024-02-23,50.96497136686656
2024-02-23 00:00:00,36.8,2.6,1.75,2024-02-23,41.3459957842098
2024-02-23 00:00:00,36.8,2.8,1.51,2024-02-23,23.81531164202181
2024-02-23 00:00:00,36.8,3.0,1.19,2024-02-23,7.71164775832373
2024-02-23 00:00:00,36.8,3.2,0.91,2024-02-23,13.652634841593615
2024-02-23 00:00:00,36.8,3.4,0.7000000000000001,2024-02-23,30.788692179572458
2024-02-23 00:00:00,36.8,3.6,0.62,2024-02-23,48.416010939023316
2024-02-23 00:00:00,37.0,2.6,2.25,2024-02-23,49.46668838567102
2024-02-23 00:00:00,37.0,2.8,2.07,2024-02-23,36.160992740141566
2024-02-23 00:00:00,37.0,3.0,1.82,2024-02-23,28.306273869736685
2024-02-23 00:00:00,37.0,3.2,1.58,2024-02-23,30.46043732523778
2024-02-23 00:00:00,37.0,3.4,1.37,2024-02-23,41.07793100546198
2024-02-23 00:00:00,37.0,3.6,1.19,2024-02-23,55.49696283220268
2024-02-23 00:00:00,37.2,2.6,2.39,2024-02-23,64.60314442386236
2024-02-23 00:00:00,37.2,2.8,2.29,2024-02-23,55.11103585981329
2024-02-23 00:00:00,37.2,3.0,2.15,2024-02-23,50.32082583162587
2024-02-23 00:00:00,37.2,3.2,1.97,2024-02-23,51.56011773253141
2024-02-23 00:00:00,37.2,3.4,1.79,2024-02-23,58.446613855048376
2024-02-23 00:00:00,37.2,3.6,1.61,2024-02-23,69.31710848373328
2024-02-23 03:00:00,36.4,2.6,,2024-02-23,56.585663571160296
2024-02-23 03:00:00,36.4,2.8,,2024-02-23,45.317434636236506
2024-02-23 03:00:00,36.4,3.0,,2024-02-23,39.28521407247838
2024-02-23 03:00:00,36.4,3.2,,2024-02-23,40.876809333948785
2024-02-23 03:00:00,36.4,3.4,,2024-02-23,49.36016705960657
2024-02-23 03:00:00,36.4,3.6,,2024-02-23,61.96659513921389
2024-02-23 03:00:00,36.6,2.6,1.04,2024-02-23,44.284936042867834
2024-02-23 03:00:00,36.6,2.8,,2024-02-23,28.56319403182466
2024-02-23 03:00:00,36.6,3.0,,2024-02-23,17.51665763490958
2024-02-23 03:00:00,36.6,3.2,,2024-02-23,20.834803137838325
2024-02-23 03:00:00,36.6,3.4,,2024-02-23,34.60668942631392
2024-02-23 03:00:00,36.6,3.6,,2024-02-23,50.96497136686656
2024-02-23 03:00:00,36.8,2.6,2.19,2024-02-23,41.3459957842098
2024-02-23 03:00:00,36.8,2.8,2.0,2024-02-23,23.81531164202181
2024-02-23 03:00:00,36.8,3.0,1.67,2024-02-23,7.71164775832373
2024-02-23 03:00:00,36.8,3.2,1.3,2024-02-23,13.652634841593615
2024-02-23 03:00:00,36.8,3.4,1.01,2024-02-23,30.788692179572458
2024-02-23 03:00:00,36.8,3.6,0.88,2024-02-23,48.416010939023316
2024-02-23 03:00:00,37.0,2.6,2.7,2024-02-23,49.46668838567102
2024-02-23 03:00:00,37.0,2.8,2.6,2024-02-23,36.160992740141566
2024-02-23 03:00:00,37.0,3.0,2.44,2024-02-23,28.306273869736685
2024-02-23 03:00:00,37.0,3.2,2.25,2024-02-23,30.46043732523778
2024-02-23 03:00:00,37.0,3.4,2.04,2024-02-23,41.07793100546198
2024-02-23 03:00:00,37.0,3.6,1.83,2024-02-23,55.49696283220268
2024-02-23 03:00:00,37.2,2.6,2.75,2024-02-23,64.60314442386236
2024-02-23 03:00:00,37.2,2.8,2.72,2024-02-23,55.11103585981329
2024-02-23 03:00:00,37.2,3.0,2.65,2024-02-23,50.32082583162587
2024-02-23 03:00:00,37.2,3.2,2.56,2024-02-23,51.56011773253141
2024-02-23 03:00:00,37.2,3.4,2.44,2024-02-23,58.446613855048376
2024-02-23 03:00:00,37.2,3.6,2.29,2024-02-23,69.31710848373328
2024-02-23 06:00:00,36.4,2.6,,2024-02-23,56.585663571160296
2024-02-23 06:00:00,36.4,2.8,,2024-02-23,45.317434636236506
2024-02-23 06:00:00,36.4,3.0,,2024-02-23,39.28521407247838
2024-02-23 06:00:00,36.4,3.2,,2024-02-23,40.876809333948785
2024-02-23 06:00:00,36.4,3.4,,2024-02-23,49.36016705960657
2024-02-23 06:00:00,36.4,3.6,,2024-02-23,61.96659513921389
2024-02-23 06:00:00,36.6,2.6,1.58,2024-02-23,44.284936042867834
2024-02-23 06:00:00,36.6,2.8,,2024-02-23,28.56319403182466
2024-02-23 06:00:00,36.6,3.0,,2024-02-23,17.51665763490958
2024-02-23 06:00:00,36.6,3.2,,2024-02-23,20.834803137838325
2024-02-23 06:00:00,36.6,3.4,,2024-02-23,34.60668942631392
2024-02-23 06:00:00,36.6,3.6,,2024-02-23,50.96497136686656
2024-02-23 06:00:00,36.8,2.6,2.84,2024-02-23,41.3459957842098
2024-02-23 06:00:00,36.8,2.8,2.65,2024-02-23,23.81531164202181
2024-02-23 06:00:00,36.8,3.0,2.35,2024-02-23,7.71164775832373
2024-02-23 06:00:00,36.8,3.2,1.97,2024-02-23,13.652634841593615
2024-02-23 06:00:00,36.8,3.4,1.6400000000000001,2024-02-23,30.788692179572458
2024-02-23 06:00:00,36.8,3.6,1.48,2024-02-23,48.416010939023316
2024-02-23 06:00:00,37.0,2.6,3.38,2024-02-23,49.46668838567102
2024-02-23 06:00:00,37.0,2.8,3.2800000000000002,2024-02-23,36.160992740141566
2024-02-23 06:00:00,37.0,3.0,3.12,2024-02-23,28.306273869736685
2024-02-23 06:00:00,37.0,3.2,2.97,2024-02-23,30.46043732523778
2024-02-23 06:00:00,37.0,3.4,2.81,2024-02-23,41.07793100546198
2024-02-23 06:00:00,37.0,3.6,2.62,2024-02-23,55.49696283220268
2024-02-23 06:00:00,37.2,2.6,3.44,2024-02-23,64.60314442386236
2024-02-23 06:00:00,37.2,2.8,3.4,2024-02-23,55.11103585981329
2024-02-23 06:00:00,37.2,3.0,3.33,2024-02-23,50.32082583162587
2024-02-23 06:00:00,37.2,3.2,3.27,2024-02-23,51.56011773253141
2024-02-23 06:00:00,37.2,3.4,3.19,2024-02-23,58.446613855048376
2024-02-23 06:00:00,37.2,3.6,3.08,2024-02-23,69.31710848373328
2024-02-23 09:00:00,36.4,2.6,,2024-02-23,56.585663571160296
2024-02-23 09:00:00,36.4,2.8,,2024-02-23,45.317434636236506
2024-02-23 09:00:00,36.4,3.0,,2024-02-23,39.28521407247838
2024-02-23 09:00:00,36.4,3.2,,2024-02-23,40.876809333948785
2024-02-23 09:00:00,36.4,3.4,,2024-02-23,49.36016705960657
2024-02-23 09:00:00,36.4,3.6,,2024-02-23,61.96659513921389
2024-02-23 09:00:00,36.6,2.6,1.32,2024-02-23,44.284936042867834
2024-02-23 09:00:00,36.6,2.8,,2024-02-23,28.56319403182466
2024-02-23 09:00:00,36.6,3.0,,2024-02-23,17.51665763490958
2024-02-23 09:00:00,36.6,3.2,,2024-02-23,20.834803137838325
2024-02-23 09:00:00,36.6,3.4,,2024-02-23,34.60668942631392
2024-02-23 09:00:00,36.6,3.6,,2024-02-23,50.96497136686656
2024-02-23 09:00:00,36.8,2.6,2.84,2024-02-23,41.3459957842098
2024-02-23 09:00:00,36.8,2.8,2.71,2024-02-23,23.81531164202181
2024-02-23 09:00:00,36.8,3.0,2.4,2024-02-23,7.71164775832373
2024-02-23 09:00:00,36.8,3.2,2.0100000000000002,2024-02-23,13.652634841593615
2024-02-23 09:00:00,36.8,3.4,1.68,2024-02-23,30.788692179572458
2024-02-23 09:00:00,36.8,3.6,1.54,2024-02-23,48.416010939023316
2024-02-23 09:00:00,37.0,2.6,3.22,2024-02-23,49.46668838567102
2024-02-23 09:00:00,37.0,2.8,3.18,2024-02-23,36.160992740141566
2024-02-23 09:00:00,37.0,3.0,3.12,2024-02-23,28.306273869736685
2024-02-23 09:00:00,37.0,3.2,3.08,2024-02-23,30.46043732523778
2024-02-23 09:00:00,37.0,3.4,3.02,2024-02-23,41.07793100546198
2024-02-23 09:00:00,37.0,3.6,2.94,2024-02-23,55.49696283220268
2024-02-23 09:00:00,37.2,2.6,3.25,2024-02-23,64.60314442386236
2024-02-23 09:00:00,37.2,2.8,3.23,2024-02-23,55.11103585981329
2024-02-23 09:00:00,37.2,3.0,3.21,2024-02-23,50.32082583162587
2024-02-23 09:00:00,37.2,3.2,3.21,2024-02-23,51.56011773253141
2024-02-23 09:00:00,37.2,3.4,3.2,2024-02-23,58.446613855048376
2024-02-23 09:00:00,37.2,3.6,3.18,2024-02-23,69.31710848373328
2024-02-23 12:00:00,36.4,2.6,,2024-02-23,56.585663571160296
2024-02-23 12:00:00,36.4,2.8,,2024-02-23,45.317434636236506
2024-02-23 12:00:00,36.4,3.0,,2024-02-23,39.28521407247838
2024-02-23 12:00:00,36.4,3.2,,2024-02-23,40.876809333948785
2024-02-23 12:00:00,36.4,3.4,,2024-02-23,49.36016705960657
2024-02-23 12:00:00,36.4,3.6,,2024-02-23,61.96659513921389
2024-02-23 12:00:00,36.6,2.6,1.1500000000000001,2024-02-23,44.284936042867834
2024-02-23 12:00:00,36.6,2.8,,2024-02-23,28.56319403182466
2024-02-23 12:00:00,36.6,3.0,,2024-02-23,17.51665763490958
2024-02-23 12:00:00,36.6,3.2,,2024-02-23,20.834803137838325
2024-02-23 12:00:00,36.6,3.4,,2024-02-23,34.60668942631392
2024-02-23 12:00:00,36.6,3.6,,2024-02-23,50.96497136686656
2024-02-23 12:00:00,36.8,2.6,2.44,2024-02-23,41.3459957842098
2024-02-23 12:00:00,36.8,2.8,2.33,2024-02-23,23.81531164202181
2024-02-23 12:00:00,36.8,3.0,2.1,2024-02-23,7.71164775832373
2024-02-23 12:00:00,36.8,3.2,1.78,2024-02-23,13.652634841593615
2024-02-23 12:00:00,36.8,3.4,1.53,2024-02-23,30.788692179572458
2024-02-23 12:00:00,36.8,3.6,1.42,2024-02-23,48.416010939023316
2024-02-23 12:00:00,37.0,2.6,2.75,2024-02-23,49.46668838567102
2024-02-23 12:00:00,37.0,2.8,2.71,2024-02-23,36.160992740141566
2024-02-23 12:00:00,37.0,3.0,2.65,2024-02-23,28.306273869736685
2024-02-23 12:00:00,37.0,3.2,2.61,2024-02-23,30.46043732523778
2024-02-23 12:00:00,37.0,3.4,2.58,2024-02-23,41.07793100546198
2024-02-23 12:00:00,37.0,3.6,2.56,2024-02-23,55.49696283220268
2024-02-23 12:00:00,37.2,2.6,2.8000000000000003,2024-02-23,64.60314442386236
2024-02-23 12:00:00,37.2,2.8,2.7800000000000002,2024-02-23,55.11103585981329
2024-02-23 12:00:00,37.2,3.0,2.7600000000000002,2024-02-23,50.32082583162587
2024-02-23 12:00:00,37.2,3.2,2.74,2024-02-23,51.56011773253141
