date,pixel_lat,pixel_lon,precipitation_mm,is_max
2024-01-04,36.62499994970858,3.475000349804759,0.0,True
2024-01-04,36.62499994970858,3.525000350549817,0.0,True
2024-01-05,36.774999951943755,3.425000349059701,0.0,True
2024-01-05,36.774999951943755,3.475000349804759,0.0,True
2024-01-05,36.7249999511987,3.425000349059701,0.0,True
2024-01-05,36.7249999511987,3.475000349804759,0.0,True
2024-01-05,36.7249999511987,3.525000350549817,0.0,True
2024-01-05,36.67499995045364,3.425000349059701,0.0,True
2024-01-05,36.67499995045364,3.475000349804759,0.0,True
2024-01-05,36.67499995045364,3.525000350549817,0.0,True
2024-01-05,36.62499994970858,3.475000349804759,0.0,True
2024-01-05,36.62499994970858,3.525000350549817,0.0,True
2024-01-06,36.774999951943755,3.425000349059701,14.819462776184082,False
2024-01-06,36.774999951943755,3.475000349804759,11.065225601196289,False
2024-01-06,36.7249999511987,3.425000349059701,16.18825912475586,True
2024-01-06,36.7249999511987,3.475000349804759,0.0,False
2024-01-06,36.7249999511987,3.525000350549817,0.0,False
2024-01-06,36.67499995045364,3.425000349059701,0.0,False
2024-01-06,36.67499995045364,3.475000349804759,0.0,False
2024-01-06,36.67499995045364,3.525000350549817,0.0,False
2024-01-06,36.62499994970858,3.475000349804759,0.0,False
2024-01-06,36.62499994970858,3.525000350549817,0.0,False
2024-01-07,36.774999951943755,3.425000349059701,0.0,True
2024-01-07,36.774999951943755,3.475000349804759,0.0,True
2024-01-07,36.7249999511987,3.425000349059701,0.0,True
2024-01-07,36.7249999511987,3.475000349804759,0.0,True
2024-01-07,36.7249999511987,3.525000350549817,0.0,True
2024-01-07,36.67499995045364,3.425000349059701,0.0,True
2024-01-07,36.67499995045364,3.475000349804759,0.0,True
2024-01-07,36.67499995045364,3.525000350549817,0.0,True
2024-01-07,36.62499994970858,3.475000349804759,0.0,True
2024-01-07,36.62499994970858,3.525000350549817,0.0,True
2024-01-08,36.774999951943755,3.425000349059701,0.0,True
2024-01-08,36.774999951943755,3.475000349804759,0.0,True
2024-01-08,36.7249999511987,3.425000349059701,0.0,True
2024-01-08,36.7249999511987,3.475000349804759,0.0,True
2024-01-08,36.7249999511987,3.525000350549817,0.0,True
2024-01-08,36.67499995045364,3.425000349059701,0.0,True
2024-01-08,36.67499995045364,3.475000349804759,0.0,True
2024-01-08,36.67499995045364,3.525000350549817,0.0,True
2024-01-08,36.62499994970858,3.475000349804759,0.0,True
2024-01-08,36.62499994970858,3.525000350549817,0.0,True
2024-01-09,36.774999951943755,3.425000349059701,0.0,True
2024-01-09,36.774999951943755,3.475000349804759,0.0,True
2024-01-09,36.7249999511987,3.425000349059701,0.0,True
2024-01-09,36.7249999511987,3.475000349804759,0.0,True
2024-01-09,36.7249999511987,3.525000350549817,0.0,True
2024-01-09,36.67499995045364,3.425000349059701,0.0,True
2024-01-09,36.67499995045364,3.475000349804759,0.0,True
2024-01-09,36.67499995045364,3.525000350549817,0.0,True
2024-01-09,36.62499994970858,3.475000349804759,0.0,True
2024-01-09,36.62499994970858,3.525000350549817,0.0,True
2024-01-10,36.774999951943755,3.425000349059701,14.819462776184082,False
2024-01-10,36.774999951943755,3.475000349804759,11.065225601196289,False
2024-01-10,36.7249999511987,3.425000349059701,16.18825912475586,False
2024-01-10,36.7249999511987,3.475000349804759,26.085664749145508,False
2024-01-10,36.7249999511987,3.525000350549817,27.55175018310547,False
2024-01-10,36.67499995045364,3.425000349059701,31.334144592285156,False
2024-01-10,36.67499995045364,3.475000349804759,27.79081153869629,False
2024-01-10,36.67499995045364,3.525000350549817,25.9055233001709,False
2024-01-10,36.62499994970858,3.475000349804759,32.88004684448242,True
2024-01-10,36.62499994970858,3.525000350549817,22.43435287475586,False
2024-01-11,36.774999951943755,3.425000349059701,0.0,True
2024-01-11,36.774999951943755,3.475000349804759,0.0,True
2024-01-11,36.7249999511987,3.425000349059701,0.0,True
2024-01-11,36.7249999511987,3.475000349804759,0.0,True
2024-01-11,36.7249999511987,3.525000350549817,0.0,True
2024-01-11,36.67499995045364,3.425000349059701,0.0,True
2024-01-11,36.67499995045364,3.475000349804759,0.0,True
2024-01-11,36.67499995045364,3.525000350549817,0.0,True
2024-01-11,36.62499994970858,3.475000349804759,0.0,True
2024-01-11,36.62499994970858,3.525000350549817,0.0,True
2024-01-12,36.774999951943755,3.425000349059701,0.0,True
2024-01-12,36.774999951943755,3.475000349804759,0.0,True
2024-01-12,36.7249999511987,3.425000349059701,0.0,True
2024-01-12,36.7249999511987,3.475000349804759,0.0,True
2024-01-12,36.7249999511987,3.525000350549817,0.0,True
2024-01-12,36.67499995045364,3.425000349059701,0.0,True
2024-01-12,36.67499995045364,3.475000349804759,0.0,True
2024-01-12,36.67499995045364,3.525000350549817,0.0,True
2024-01-12,36.62499994970858,3.475000349804759,0.0,True
2024-01-12,36.62499994970858,3.525000350549817,0.0,True
2024-01-13,36.774999951943755,3.425000349059701,0.0,True
2024-01-13,36.774999951943755,3.475000349804759,0.0,True
2024-01-13,36.7249999511987,3.425000349059701,0.0,True
2024-01-13,36.7249999511987,3.475000349804759,0.0,True
2024-01-13,36.7249999511987,3.525000350549817,0.0,True
2024-01-13,36.67499995045364,3.425000349059701,0.0,True
2024-01-13,36.67499995045364,3.475000349804759,0.0,True
2024-01-13,36.67499995045364,3.525000350549817,0.0,True
2024-01-13,36.62499994970858,3.475000349804759,0.0,True
2024-01-13,36.62499994970858,3.525000350549817,0.0,True
2024-01-14,36.774999951943755,3.425000349059701,0.0,False
2024-01-14,36.774999951943755,3.475000349804759,18.236799240112305,False
2024-01-14,36.7249999511987,3.425000349059701,0.0,False
2024-01-14,36.7249999511987,3.475000349804759,21.671293258666992,True
2024-01-14,36.7249999511987,3.525000350549817,19.48318099975586,False
2024-01-14,36.67499995045364,3.425000349059701,0.0,False
2024-01-14,36.67499995045364,3.475000349804759,18.549074172973633,False
2024-01-14,36.67499995045364,3.525000350549817,19.85914421081543,False
2024-01-14,36.62499994970858,3.475000349804759,0.0,False
2024-01-14,36.62499994970858,3.525000350549817,0.0,False
2024-01-15,36.774999951943755,3.425000349059701,0.0,False
2024-01-15,36.774999951943755,3.475000349804759,0.0,False
2024-01-15,36.7249999511987,3.425000349059701,0.0,False
2024-01-15,36.7249999511987,3.475000349804759,0.0,False
2024-01-15,36.7249999511987,3.525000350549817,0.0,False
2024-01-15,36.67499995045364,3.425000349059701,0.0,False
2024-01-15,36.67499995045364,3.475000349804759,0.0,False
2024-01-15,36.67499995045364,3.525000350549817,0.0,False
2024-01-15,36.62499994970858,3.475000349804759,0.0,False
2024-01-15,36.62499994970858,3.525000350549817,18.423568725585938,True
2024-01-16,36.774999951943755,3.425000349059701,0.0,True
2024-01-16,36.774999951943755,3.475000349804759,0.0,True
2024-01-16,36.7249999511987,3.425000349059701,0.0,True
2024-01-16,36.7249999511987,3.475000349804759,0.0,True
2024-01-16,36.7249999511987,3.525000350549817,0.0,True
2024-01-16,36.67499995045364,3.425000349059701,0.0,True
2024-01-16,36.67499995045364,3.475000349804759,0.0,True
2024-01-16,36.67499995045364,3.525000350549817,0.0,True
2024-01-16,36.62499994970858,3.475000349804759,0.0,True
2024-01-16,36.62499994970858,3.525000350549817,0.0,True
2024-01-17,36.774999951943755,3.425000349059701,4.501476287841797,True
2024-01-17,36.774999951943755,3.475000349804759,3.563164234161377,False
2024-01-17,36.7249999511987,3.425000349059701,0.0,False
2024-01-17,36.7249999511987,3.475000349804759,0.0,False
2024-01-17,36.7249999511987,3.525000350549817,3.886111259460449,False
2024-01-17,36.67499995045364,3.425000349059701,0.0,False
2024-01-17,36.67499995045364,3.475000349804759,0.0,False
2024-01-17,36.67499995045364,3.525000350549817,0.0,False
2024-01-17,36.62499994970858,3.475000349804759,0.0,False
2024-01-17,36.62499994970858,3.525000350549817,0.0,False
2024-01-18,36.774999951943755,3.425000349059701,0.0,True
2024-01-18,36.774999951943755,3.475000349804759,0.0,True
2024-01-18,36.7249999511987,3.425000349059701,0.0,True
2024-01-18,36.7249999511987,3.475000349804759,0.0,True
2024-01-18,36.7249999511987,3.525000350549817,0.0,True
2024-01-18,36.67499995045364,3.425000349059701,0.0,True
2024-01-18,36.67499995045364,3.475000349804759,0.0,True
2024-01-18,36.67499995045364,3.525000350549817,0.0,True
2024-01-18,36.62499994970858,3.475000349804759,0.0,True
2024-01-18,36.62499994970858,3.525000350549817,0.0,True
2024-01-19,36.774999951943755,3.425000349059701,18.005905151367188,False
2024-01-19,36.774999951943755,3.475000349804759,14.252656936645508,False
2024-01-19,36.7249999511987,3.425000349059701,23.392303466796875,True
2024-01-19,36.7249999511987,3.475000349804759,19.296518325805664,False
2024-01-19,36.7249999511987,3.525000350549817,15.544445037841797,False
2024-01-19,36.67499995045364,3.425000349059701,22.969707489013672,False
2024-01-19,36.67499995045364,3.475000349804759,19.630346298217773,False
2024-01-19,36.67499995045364,3.525000350549817,18.92769432067871,False
2024-01-19,36.62499994970858,3.475000349804759,22.38121795654297,False
2024-01-19,36.62499994970858,3.525000350549817,18.28281593322754,False
2024-01-20,36.774999951943755,3.425000349059701,0.0,True
2024-01-20,36.774999951943755,3.475000349804759,0.0,True
2024-01-20,36.7249999511987,3.425000349059701,0.0,True
2024-01-20,36.7249999511987,3.475000349804759,0.0,True
2024-01-20,36.7249999511987,3.525000350549817,0.0,True
2024-01-20,36.67499995045364,3.425000349059701,0.0,True
2024-01-20,36.67499995045364,3.475000349804759,0.0,True
2024-01-20,36.67499995045364,3.525000350549817,0.0,True
2024-01-20,36.62499994970858,3.475000349804759,0.0,True
2024-01-20,36.62499994970858,3.525000350549817,0.0,True
2024-01-21,36.774999951943755,3.425000349059701,0.0,True
2024-01-21,36.774999951943755,3.475000349804759,0.0,True
2024-01-21,36.7249999511987,3.425000349059701,0.0,True
2024-01-21,36.7249999511987,3.475000349804759,0.0,True
2024-01-21,36.7249999511987,3.525000350549817,0.0,True
2024-01-21,36.67499995045364,3.425000349059701,0.0,True
2024-01-21,36.67499995045364,3.475000349804759,0.0,True
2024-01-21,36.67499995045364,3.525000350549817,0.0,True
2024-01-21,36.62499994970858,3.475000349804759,0.0,True
2024-01-21,36.62499994970858,3.525000350549817,0.0,True
2024-01-22,36.774999951943755,3.425000349059701,0.0,True
2024-01-22,36.774999951943755,3.475000349804759,0.0,True
2024-01-22,36.7249999511987,3.425000349059701,0.0,True
2024-01-22,36.7249999511987,3.475000349804759,0.0,True
2024-01-22,36.7249999511987,3.525000350549817,0.0,True
2024-01-22,36.67499995045364,3.425000349059701,0.0,True
2024-01-22,36.67499995045364,3.475000349804759,0.0,True
2024-01-22,36.67499995045364,3.525000350549817,0.0,True
2024-01-22,36.62499994970858,3.475000349804759,0.0,True
2024-01-22,36.62499994970858,3.525000350549817,0.0,True
2024-01-23,36.774999951943755,3.425000349059701,0.0,True
2024-01-23,36.774999951943755,3.475000349804759,0.0,True
2024-01-23,36.7249999511987,3.425000349059701,0.0,True
2024-01-23,36.7249999511987,3.475000349804759,0.0,True
2024-01-23,36.7249999511987,3.525000350549817,0.0,True
2024-01-23,36.67499995045364,3.425000349059701,0.0,True
2024-01-23,36.67499995045364,3.475000349804759,0.0,True
2024-01-23,36.67499995045364,3.525000350549817,0.0,True
2024-01-23,36.62499994970858,3.475000349804759,0.0,True
2024-01-23,36.62499994970858,3.525000350549817,0.0,True
2024-01-24,36.774999951943755,3.425000349059701,0.0,True
2024-01-24,36.774999951943755,3.475000349804759,0.0,True
2024-01-24,36.7249999511987,3.425000349059701,0.0,True
2024-01-24,36.7249999511987,3.475000349804759,0.0,True
2024-01-24,36.7249999511987,3.525000350549817,0.0,True
2024-01-24,36.67499995045364,3.425000349059701,0.0,True
2024-01-24,36.67499995045364,3.475000349804759,0.0,True
2024-01-24,36.67499995045364,3.525000350549817,0.0,True
2024-01-24,36.62499994970858,3.475000349804759,0.0,True
2024-01-24,36.62499994970858,3.525000350549817,0.0,True
2024-01-25,36.774999951943755,3.425000349059701,0.0,True
2024-01-25,36.774999951943755,3.475000349804759,0.0,True
2024-01-25,36.7249999511987,3.425000349059701,0.0,True
2024-01-25,36.7249999511987,3.475000349804759,0.0,True
2024-01-25,36.7249999511987,3.525000350549817,0.0,True
2024-01-25,36.67499995045364,3.425000349059701,0.0,True
2024-01-25,36.67499995045364,3.475000349804759,0.0,True
2024-01-25,36.67499995045364,3.525000350549817,0.0,True
2024-01-25,36.62499994970858,3.475000349804759,0.0,True
2024-01-25,36.62499994970858,3.525000350549817,0.0,True
2024-01-26,36.774999951943755,3.425000349059701,0.0,True
2024-01-26,36.774999951943755,3.475000349804759,0.0,True
2024-01-26,36.7249999511987,3.425000349059701,0.0,True
2024-01-26,36.7249999511987,3.475000349804759,0.0,True
2024-01-26,36.7249999511987,3.525000350549817,0.0,True
2024-01-26,36.67499995045364,3.425000349059701,0.0,True
2024-01-26,36.67499995045364,3.475000349804759,0.0,True
2024-01-26,36.67499995045364,3.525000350549817,0.0,True
2024-01-26,36.62499994970858,3.475000349804759,0.0,True
2024-01-26,36.62499994970858,3.525000350549817,0.0,True
2024-01-27,36.774999951943755,3.425000349059701,0.0,True
2024-01-27,36.774999951943755,3.475000349804759,0.0,True
2024-01-27,36.7249999511987,3.425000349059701,0.0,True
2024-01-27,36.7249999511987,3.475000349804759,0.0,True
2024-01-27,36.7249999511987,3.525000350549817,0.0,True
2024-01-27,36.67499995045364,3.425000349059701,0.0,True
2024-01-27,36.67499995045364,3.475000349804759,0.0,True
2024-01-27,36.67499995045364,3.525000350549817,0.0,True
2024-01-27,36.62499994970858,3.475000349804759,0.0,True
2024-01-27,36.62499994970858,3.525000350549817,0.0,True
2024-01-28,36.774999951943755,3.425000349059701,0.0,True
2024-01-28,36.774999951943755,3.475000349804759,0.0,True
2024-01-28,36.7249999511987,3.425000349059701,0.0,True
2024-01-28,36.7249999511987,3.475000349804759,0.0,True
2024-01-28,36.7249999511987,3.525000350549817,0.0,True
2024-01-28,36.67499995045364,3.425000349059701,0.0,True
2024-01-28,36.67499995045364,3.475000349804759,0.0,True
2024-01-28,36.67499995045364,3.525000350549817,0.0,True
2024-01-28,36.62499994970858,3.475000349804759,0.0,True
2024-01-28,36.62499994970858,3.525000350549817,0.0,True
2024-01-29,36.774999951943755,3.425000349059701,0.0,True
2024-01-29,36.774999951943755,3.475000349804759,0.0,True
2024-01-29,36.7249999511987,3.425000349059701,0.0,True
2024-01-29,36.7249999511987,3.475000349804759,0.0,True
2024-01-29,36.7249999511987,3.525000350549817,0.0,True
2024-01-29,36.67499995045364,3.425000349059701,0.0,True
2024-01-29,36.67499995045364,3.475000349804759,0.0,True
2024-01-29,36.67499995045364,3.525000350549817,0.0,True
2024-01-29,36.62499994970858,3.475000349804759,0.0,True
2024-01-29,36.62499994970858,3.525000350549817,0.0,True
2024-01-30,36.774999951943755,3.425000349059701,0.0,True
2024-01-30,36.774999951943755,3.475000349804759,0.0,True
2024-01-30,36.7249999511987,3.425000349059701,0.0,True
2024-01-30,36.7249999511987,3.475000349804759,0.0,True
2024-01-30,36.7249999511987,3.525000350549817,0.0,True
2024-01-30,36.67499995045364,3.425000349059701,0.0,True
2024-01-30,36.67499995045364,3.475000349804759,0.0,True
2024-01-30,36.67499995045364,3.525000350549817,0.0,True
2024-01-30,36.62499994970858,3.475000349804759,0.0,True
2024-01-30,36.62499994970858,3.525000350549817,0.0,True
2024-01-31,36.774999951943755,3.425000349059701,0.0,True
2024-01-31,36.774999951943755,3.475000349804759,0.0,True
2024-01-31,36.7249999511987,3.425000349059701,0.0,True
2024-01-31,36.7249999511987,3.475000349804759,0.0,True
2024-01-31,36.7249999511987,3.525000350549817,0.0,True
2024-01-31,36.67499995045364,3.425000349059701,0.0,True
2024-01-31,36.67499995045364,3.475000349804759,0.0,True
2024-01-31,36.67499995045364,3.525000350549817,0.0,True
2024-01-31,36.62499994970858,3.475000349804759,0.0,True
2024-01-31,36.62499994970858,3.525000350549817,0.0,True
2024-02-01,36.774999951943755,3.425000349059701,0.0,True
2024-02-01,36.774999951943755,3.475000349804759,0.0,True
2024-02-01,36.7249999511987,3.425000349059701,0.0,True
2024-02-01,36.7249999511987,3.475000349804759,0.0,True
2024-02-01,36.7249999511987,3.525000350549817,0.0,True
2024-02-01,36.67499995045364,3.425000349059701,0.0,True
2024-02-01,36.67499995045364,3.475000349804759,0.0,True
2024-02-01,36.67499995045364,3.525000350549817,0.0,True
2024-02-01,36.62499994970858,3.475000349804759,0.0,True
2024-02-01,36.62499994970858,3.525000350549817,0.0,True
2024-02-02,36.774999951943755,3.425000349059701,0.0,True
2024-02-02,36.774999951943755,3.475000349804759,0.0,True
2024-02-02,36.7249999511987,3.425000349059701,0.0,True
2024-02-02,36.7249999511987,3.475000349804759,0.0,True
2024-02-02,36.7249999511987,3.525000350549817,0.0,True
2024-02-02,36.67499995045364,3.425000349059701,0.0,True
2024-02-02,36.67499995045364,3.475000349804759,0.0,True
2024-02-02,36.67499995045364,3.525000350549817,0.0,True
2024-02-02,36.62499994970858,3.475000349804759,0.0,True
2024-02-02,36.62499994970858,3.525000350549817,0.0,True
2024-02-03,36.774999951943755,3.425000349059701,0.0,True
2024-02-03,36.774999951943755,3.475000349804759,0.0,True
2024-02-03,36.7249999511987,3.425000349059701,0.0,True
2024-02-03,36.7249999511987,3.475000349804759,0.0,True
2024-02-03,36.7249999511987,3.525000350549817,0.0,True
2024-02-03,36.67499995045364,3.425000349059701,0.0,True
2024-02-03,36.67499995045364,3.475000349804759,0.0,True
2024-02-03,36.67499995045364,3.525000350549817,0.0,True
2024-02-03,36.62499994970858,3.475000349804759,0.0,True
2024-02-03,36.62499994970858,3.525000350549817,0.0,True
2024-02-04,36.774999951943755,3.425000349059701,0.0,True
2024-02-04,36.774999951943755,3.475000349804759,0.0,True
2024-02-04,36.7249999511987,3.425000349059701,0.0,True
2024-02-04,36.7249999511987,3.475000349804759,0.0,True
2024-02-04,36.7249999511987,3.525000350549817,0.0,True
2024-02-04,36.67499995045364,3.425000349059701,0.0,True
2024-02-04,36.67499995045364,3.475000349804759,0.0,True
2024-02-04,36.67499995045364,3.525000350549817,0.0,True
2024-02-04,36.62499994970858,3.475000349804759,0.0,True
2024-02-04,36.62499994970858,3.525000350549817,0.0,True
2024-02-05,36.774999951943755,3.425000349059701,0.0,True
2024-02-05,36.774999951943755,3.475000349804759,0.0,True
2024-02-05,36.7249999511987,3.425000349059701,0.0,True
2024-02-05,36.7249999511987,3.475000349804759,0.0,True
2024-02-05,36.7249999511987,3.525000350549817,0.0,True
2024-02-05,36.67499995045364,3.425000349059701,0.0,True
2024-02-05,36.67499995045364,3.475000349804759,0.0,True
2024-02-05,36.67499995045364,3.525000350549817,0.0,True
2024-02-05,36.62499994970858,3.475000349804759,0.0,True
2024-02-05,36.62499994970858,3.525000350549817,0.0,True
2024-02-06,36.774999951943755,3.425000349059701,0.0,True
2024-02-06,36.774999951943755,3.475000349804759,0.0,True
2024-02-06,36.7249999511987,3.425000349059701,0.0,True
2024-02-06,36.7249999511987,3.475000349804759,0.0,True
2024-02-06,36.7249999511987,3.525000350549817,0.0,True
2024-02-06,36.67499995045364,3.425000349059701,0.0,True
2024-02-06,36.67499995045364,3.475000349804759,0.0,True
2024-02-06,36.67499995045364,3.525000350549817,0.0,True
2024-02-06,36.62499994970858,3.475000349804759,0.0,True
2024-02-06,36.62499994970858,3.525000350549817,0.0,True
2024-02-07,36.774999951943755,3.425000349059701,0.0,True
2024-02-07,36.774999951943755,3.475000349804759,0.0,True
2024-02-07,36.7249999511987,3.425000349059701,0.0,True
2024-02-07,36.7249999511987,3.475000349804759,0.0,True
2024-02-07,36.7249999511987,3.525000350549817,0.0,True
2024-02-07,36.67499995045364,3.425000349059701,0.0,True
2024-02-07,36.67499995045364,3.475000349804759,0.0,True
2024-02-07,36.67499995045364,3.525000350549817,0.0,True
2024-02-07,36.62499994970858,3.475000349804759,0.0,True
2024-02-07,36.62499994970858,3.525000350549817,0.0,True
2024-02-08,36.774999951943755,3.425000349059701,0.0,True
2024-02-08,36.774999951943755,3.475000349804759,0.0,True
2024-02-08,36.7249999511987,3.425000349059701,0.0,True
2024-02-08,36.7249999511987,3.475000349804759,0.0,True
2024-02-08,36.7249999511987,3.525000350549817,0.0,True
2024-02-08,36.67499995045364,3.425000349059701,0.0,True
2024-02-08,36.67499995045364,3.475000349804759,0.0,True
2024-02-08,36.67499995045364,3.525000350549817,0.0,True
2024-02-08,36.62499994970858,3.475000349804759,0.0,True
2024-02-08,36.62499994970858,3.525000350549817,0.0,True
2024-02-09,36.774999951943755,3.425000349059701,29.21906280517578,False
2024-02-09,36.774999951943755,3.475000349804759,28.20328140258789,False
2024-02-09,36.7249999511987,3.425000349059701,32.52686309814453,False
2024-02-09,36.7249999511987,3.475000349804759,34.91537857055664,False
2024-02-09,36.7249999511987,3.525000350549817,35.06763458251953,False
2024-02-09,36.67499995045364,3.425000349059701,33.66458511352539,False
2024-02-09,36.67499995045364,3.475000349804759,36.52699279785156,True
2024-02-09,36.67499995045364,3.525000350549817,33.59751892089844,False
2024-02-09,36.62499994970858,3.475000349804759,35.06310272216797,False
2024-02-09,36.62499994970858,3.525000350549817,30.755939483642578,False
2024-02-10,36.774999951943755,3.425000349059701,0.0,True
2024-02-10,36.774999951943755,3.475000349804759,0.0,True
2024-02-10,36.7249999511987,3.425000349059701,0.0,True
2024-02-10,36.7249999511987,3.475000349804759,0.0,True
2024-02-10,36.7249999511987,3.525000350549817,0.0,True
2024-02-10,36.67499995045364,3.425000349059701,0.0,True
2024-02-10,36.67499995045364,3.475000349804759,0.0,True
2024-02-10,36.67499995045364,3.525000350549817,0.0,True
2024-02-10,36.62499994970858,3.475000349804759,0.0,True
2024-02-10,36.62499994970858,3.525000350549817,0.0,True
2024-02-11,36.774999951943755,3.425000349059701,0.0,True
2024-02-11,36.774999951943755,3.475000349804759,0.0,True
2024-02-11,36.7249999511987,3.425000349059701,0.0,True
2024-02-11,36.7249999511987,3.475000349804759,0.0,True
2024-02-11,36.7249999511987,3.525000350549817,0.0,True
2024-02-11,36.67499995045364,3.425000349059701,0.0,True
2024-02-11,36.67499995045364,3.475000349804759,0.0,True
2024-02-11,36.67499995045364,3.525000350549817,0.0,True
2024-02-11,36.62499994970858,3.475000349804759,0.0,True
2024-02-11,36.62499994970858,3.525000350549817,0.0,True
2024-02-12,36.774999951943755,3.425000349059701,0.0,True
2024-02-12,36.774999951943755,3.475000349804759,0.0,True
2024-02-12,36.7249999511987,3.425000349059701,0.0,True
2024-02-12,36.7249999511987,3.475000349804759,0.0,True
2024-02-12,36.7249999511987,3.525000350549817,0.0,True
2024-02-12,36.67499995045364,3.425000349059701,0.0,True
2024-02-12,36.67499995045364,3.475000349804759,0.0,True
2024-02-12,36.67499995045364,3.525000350549817,0.0,True
2024-02-12,36.62499994970858,3.475000349804759,0.0,True
2024-02-12,36.62499994970858,3.525000350549817,0.0,True
2024-02-13,36.774999951943755,3.425000349059701,0.0,True
2024-02-13,36.774999951943755,3.475000349804759,0.0,True
2024-02-13,36.7249999511987,3.425000349059701,0.0,True
2024-02-13,36.7249999511987,3.475000349804759,0.0,True
2024-02-13,36.7249999511987,3.525000350549817,0.0,True
2024-02-13,36.67499995045364,3.425000349059701,0.0,True
2024-02-13,36.67499995045364,3.475000349804759,0.0,True
2024-02-13,36.67499995045364,3.525000350549817,0.0,True
2024-02-13,36.62499994970858,3.475000349804759,0.0,True
2024-02-13,36.62499994970858,3.525000350549817,0.0,True
2024-02-14,36.774999951943755,3.425000349059701,0.0,True
2024-02-14,36.774999951943755,3.475000349804759,0.0,True
2024-02-14,36.7249999511987,3.425000349059701,0.0,True
2024-02-14,36.7249999511987,3.475000349804759,0.0,True
2024-02-14,36.7249999511987,3.525000350549817,0.0,True
2024-02-14,36.67499995045364,3.425000349059701,0.0,True
2024-02-14,36.67499995045364,3.475000349804759,0.0,True
2024-02-14,36.67499995045364,3.525000350549817,0.0,True
2024-02-14,36.62499994970858,3.475000349804759,0.0,True
2024-02-14,36.62499994970858,3.525000350549817,0.0,True
2024-02-15,36.774999951943755,3.425000349059701,0.0,True
2024-02-15,36.774999951943755,3.475000349804759,0.0,True
2024-02-15,36.7249999511987,3.425000349059701,0.0,True
2024-02-15,36.7249999511987,3.475000349804759,0.0,True
2024-02-15,36.7249999511987,3.525000350549817,0.0,True
2024-02-15,36.67499995045364,3.425000349059701,0.0,True
2024-02-15,36.67499995045364,3.475000349804759,0.0,True
2024-02-15,36.67499995045364,3.525000350549817,0.0,True
2024-02-15,36.62499994970858,3.475000349804759,0.0,True
2024-02-15,36.62499994970858,3.525000350549817,0.0,True
2024-02-16,36.774999951943755,3.425000349059701,0.0,True
2024-02-16,36.774999951943755,3.475000349804759,0.0,True
2024-02-16,36.7249999511987,3.425000349059701,0.0,True
2024-02-16,36.7249999511987,3.475000349804759,0.0,True
2024-02-16,36.7249999511987,3.525000350549817,0.0,True
2024-02-16,36.67499995045364,3.425000349059701,0.0,True
2024-02-16,36.67499995045364,3.475000349804759,0.0,True
2024-02-16,36.67499995045364,3.525000350549817,0.0,True
2024-02-16,36.62499994970858,3.475000349804759,0.0,True
2024-02-16,36.62499994970858,3.525000350549817,0.0,True
2024-02-17,36.774999951943755,3.425000349059701,0.0,True
2024-02-17,36.774999951943755,3.475000349804759,0.0,True
2024-02-17,36.7249999511987,3.425000349059701,0.0,True
