time,depth,latitude,longitude,thetao,day,distance_km
2024-02-26,2.645669,36.833336,2.8333435,16.216042,2024-02-26,22.20863381656194
2024-02-26,2.645669,36.833336,2.9166718,16.204023,2024-02-26,15.772124592603511
2024-02-26,2.645669,36.833336,3.0,16.212559,2024-02-26,10.696398658202174
2024-02-26,2.645669,36.833336,3.0833435,16.231058,2024-02-26,9.496747682395155
2024-02-26,2.645669,36.833336,3.1666718,16.259468,2024-02-26,13.270048906298761
2024-02-26,2.645669,36.833336,3.25,16.29891,2024-02-26,19.290330362086166
2024-02-26,2.645669,36.91667,2.8333435,16.09046,2024-02-26,27.393082527538727
2024-02-26,2.645669,36.91667,2.9166718,16.140879,2024-02-26,22.49852861582144
2024-02-26,2.645669,36.91667,3.0,16.175184,2024-02-26,19.286865452625985
2024-02-26,2.645669,36.91667,3.0833435,16.177856,2024-02-26,18.648990373299995
2024-02-26,2.645669,36.91667,3.1666718,16.192963,2024-02-26,20.82299777897512
2024-02-26,2.645669,36.91667,3.25,16.224745,2024-02-26,25.08797191414032
2024-02-26,3.819495,36.583336,2.8333435,,2024-02-26,27.42486183499686
2024-02-26,3.819495,36.583336,2.9166718,,2024-02-26,22.513610945271516
2024-02-26,3.819495,36.583336,3.0,,2024-02-26,19.289317853545782
2024-02-26,3.819495,36.583336,3.0833435,,2024-02-26,18.648702135525184
2024-02-26,3.819495,36.583336,3.1666718,,2024-02-26,20.831708919035847
2024-02-26,3.819495,36.583336,3.25,,2024-02-26,25.112182506309033
2024-02-26,3.819495,36.66667,2.8333435,,2024-02-26,22.228234819302035
2024-02-26,3.819495,36.66667,2.9166718,,2024-02-26,15.782881420103022
2024-02-26,3.819495,36.66667,3.0,,2024-02-26,10.698609465725811
2024-02-26,3.819495,36.66667,3.0833435,,2024-02-26,9.496464669132697
2024-02-26,3.819495,36.66667,3.1666718,,2024-02-26,13.276882967911245
2024-02-26,3.819495,36.66667,3.25,,2024-02-26,19.306074472517334
2024-02-26,3.819495,36.75,2.8333435,16.238007,2024-02-26,20.194040166169533
2024-02-26,3.819495,36.75,2.9166718,,2024-02-26,12.76987826840439
2024-02-26,3.819495,36.75,3.0,,2024-02-26,5.345713953294998
2024-02-26,3.819495,36.75,3.0833435,16.287083,2024-02-26,2.079801567910821
2024-02-26,3.819495,36.75,3.1666718,16.255302,2024-02-26,9.50394748445699
2024-02-26,3.819495,36.75,3.25,,2024-02-26,16.92811061876691
2024-02-26,3.819495,36.833336,2.8333435,16.216537,2024-02-26,22.20863381656194
2024-02-26,3.819495,36.833336,2.9166718,16.204473,2024-02-26,15.772124592603511
2024-02-26,3.819495,36.833336,3.0,16.213072,2024-02-26,10.696398658202174
2024-02-26,3.819495,36.833336,3.0833435,16.231808,2024-02-26,9.496747682395155
2024-02-26,3.819495,36.833336,3.1666718,16.260294,2024-02-26,13.270048906298761
2024-02-26,3.819495,36.833336,3.25,16.299494,2024-02-26,19.290330362086166
2024-02-26,3.819495,36.91667,2.8333435,16.090761,2024-02-26,27.393082527538727
2024-02-26,3.819495,36.91667,2.9166718,16.141237,2024-02-26,22.49852861582144
2024-02-26,3.819495,36.91667,3.0,16.175573,2024-02-26,19.286865452625985
2024-02-26,3.819495,36.91667,3.0833435,16.17824,2024-02-26,18.648990373299995
2024-02-26,3.819495,36.91667,3.1666718,16.193344,2024-02-26,20.82299777897512
2024-02-26,3.819495,36.91667,3.25,16.225143,2024-02-26,25.08797191414032
2024-02-27,0.494025,36.583336,2.8333435,,2024-02-27,27.42486183499686
2024-02-27,0.494025,36.583336,2.9166718,,2024-02-27,22.513610945271516
2024-02-27,0.494025,36.583336,3.0,,2024-02-27,19.289317853545782
2024-02-27,0.494025,36.583336,3.0833435,,2024-02-27,18.648702135525184
2024-02-27,0.494025,36.583336,3.1666718,,2024-02-27,20.831708919035847
2024-02-27,0.494025,36.583336,3.25,,2024-02-27,25.112182506309033
2024-02-27,0.494025,36.66667,2.8333435,,2024-02-27,22.228234819302035
2024-02-27,0.494025,36.66667,2.9166718,,2024-02-27,15.782881420103022
2024-02-27,0.494025,36.66667,3.0,,2024-02-27,10.698609465725811
2024-02-27,0.494025,36.66667,3.0833435,,2024-02-27,9.496464669132697
2024-02-27,0.494025,36.66667,3.1666718,,2024-02-27,13.276882967911245
2024-02-27,0.494025,36.66667,3.25,,2024-02-27,19.306074472517334
2024-02-27,0.494025,36.75,2.8333435,16.235626,2024-02-27,20.194040166169533
2024-02-27,0.494025,36.75,2.9166718,,2024-02-27,12.76987826840439
2024-02-27,0.494025,36.75,3.0,,2024-02-27,5.345713953294998
2024-02-27,0.494025,36.75,3.0833435,16.211218,2024-02-27,2.079801567910821
2024-02-27,0.494025,36.75,3.1666718,16.159658,2024-02-27,9.50394748445699
2024-02-27,0.494025,36.75,3.25,,2024-02-27,16.92811061876691
2024-02-27,0.494025,36.833336,2.8333435,16.201004,2024-02-27,22.20863381656194
2024-02-27,0.494025,36.833336,2.9166718,16.217014,2024-02-27,15.772124592603511
2024-02-27,0.494025,36.833336,3.0,16.19908,2024-02-27,10.696398658202174
2024-02-27,0.494025,36.833336,3.0833435,16.192236,2024-02-27,9.496747682395155
2024-02-27,0.494025,36.833336,3.1666718,16.180204,2024-02-27,13.270048906298761
2024-02-27,0.494025,36.833336,3.25,16.163212,2024-02-27,19.290330362086166
2024-02-27,0.494025,36.91667,2.8333435,16.041952,2024-02-27,27.393082527538727
2024-02-27,0.494025,36.91667,2.9166718,16.062887,2024-02-27,22.49852861582144
2024-02-27,0.494025,36.91667,3.0,16.060518,2024-02-27,19.286865452625985
2024-02-27,0.494025,36.91667,3.0833435,16.066069,2024-02-27,18.648990373299995
2024-02-27,0.494025,36.91667,3.1666718,16.074606,2024-02-27,20.82299777897512
2024-02-27,0.494025,36.91667,3.25,16.084595,2024-02-27,25.08797191414032
2024-02-27,1.541375,36.583336,2.8333435,,2024-02-27,27.42486183499686
2024-02-27,1.541375,36.583336,2.9166718,,2024-02-27,22.513610945271516
2024-02-27,1.541375,36.583336,3.0,,2024-02-27,19.289317853545782
2024-02-27,1.541375,36.583336,3.0833435,,2024-02-27,18.648702135525184
2024-02-27,1.541375,36.583336,3.1666718,,2024-02-27,20.831708919035847
2024-02-27,1.541375,36.583336,3.25,,2024-02-27,25.112182506309033
2024-02-27,1.541375,36.66667,2.8333435,,2024-02-27,22.228234819302035
2024-02-27,1.541375,36.66667,2.9166718,,2024-02-27,15.782881420103022
2024-02-27,1.541375,36.66667,3.0,,2024-02-27,10.698609465725811
2024-02-27,1.541375,36.66667,3.0833435,,2024-02-27,9.496464669132697
2024-02-27,1.541375,36.66667,3.1666718,,2024-02-27,13.276882967911245
2024-02-27,1.541375,36.66667,3.25,,2024-02-27,19.306074472517334
2024-02-27,1.541375,36.75,2.8333435,16.237162,2024-02-27,20.194040166169533
2024-02-27,1.541375,36.75,2.9166718,,2024-02-27,12.76987826840439
2024-02-27,1.541375,36.75,3.0,,2024-02-27,5.345713953294998
2024-02-27,1.541375,36.75,3.0833435,16.212708,2024-02-27,2.079801567910821
2024-02-27,1.541375,36.75,3.1666718,16.160864,2024-02-27,9.50394748445699
2024-02-27,1.541375,36.75,3.25,,2024-02-27,16.92811061876691
2024-02-27,1.541375,36.833336,2.8333435,16.203804,2024-02-27,22.20863381656194
2024-02-27,1.541375,36.833336,2.9166718,16.219677,2024-02-27,15.772124592603511
2024-02-27,1.541375,36.833336,3.0,16.201605,2024-02-27,10.696398658202174
2024-02-27,1.541375,36.833336,3.0833435,16.194984,2024-02-27,9.496747682395155
2024-02-27,1.541375,36.833336,3.1666718,16.182793,2024-02-27,13.270048906298761
2024-02-27,1.541375,36.833336,3.25,16.165213,2024-02-27,19.290330362086166
2024-02-27,1.541375,36.91667,2.8333435,16.04441,2024-02-27,27.393082527538727
2024-02-27,1.541375,36.91667,2.9166718,16.065214,2024-02-27,22.49852861582144
2024-02-27,1.541375,36.91667,3.0,16.06254,2024-02-27,19.286865452625985
2024-02-27,1.541375,36.91667,3.0833435,16.067797,2024-02-27,18.648990373299995
2024-02-27,1.541375,36.91667,3.1666718,16.076189,2024-02-27,20.82299777897512
2024-02-27,1.541375,36.91667,3.25,16.086142,2024-02-27,25.08797191414032
2024-02-27,2.645669,36.583336,2.8333435,,2024-02-27,27.42486183499686
2024-02-27,2.645669,36.583336,2.9166718,,2024-02-27,22.513610945271516
2024-02-27,2.645669,36.583336,3.0,,2024-02-27,19.289317853545782
2024-02-27,2.645669,36.583336,3.0833435,,2024-02-27,18.648702135525184
2024-02-27,2.645669,36.583336,3.1666718,,2024-02-27,20.831708919035847
2024-02-27,2.645669,36.583336,3.25,,2024-02-27,25.112182506309033
2024-02-27,2.645669,36.66667,2.8333435,,2024-02-27,22.228234819302035
2024-02-27,2.645669,36.66667,2.9166718,,2024-02-27,15.782881420103022
2024-02-27,2.645669,36.66667,3.0,,2024-02-27,10.698609465725811
2024-02-27,2.645669,36.66667,3.0833435,,2024-02-27,9.496464669132697
2024-02-27,2.645669,36.66667,3.1666718,,2024-02-27,13.276882967911245
2024-02-27,2.645669,36.66667,3.25,,2024-02-27,19.306074472517334
2024-02-27,2.645669,36.75,2.8333435,16.238539,2024-02-27,20.194040166169533
2024-02-27,2.645669,36.75,2.9166718,,2024-02-27,12.76987826840439
2024-02-27,2.645669,36.75,3.0,,2024-02-27,5.345713953294998
2024-02-27,2.645669,36.75,3.0833435,16.214104,2024-02-27,2.079801567910821
2024-02-27,2.645669,36.75,3.1666718,16.16198,2024-02-27,9.50394748445699
2024-02-27,2.645669,36.75,3.25,,2024-02-27,16.92811061876691
2024-02-27,2.645669,36.833336,2.8333435,16.206299,2024-02-27,22.20863381656194
2024-02-27,2.645669,36.833336,2.9166718,16.222086,2024-02-27,15.772124592603511
2024-02-27,2.645669,36.833336,3.0,16.203978,2024-02-27,10.696398658202174
2024-02-27,2.645669,36.833336,3.0833435,16.197573,2024-02-27,9.496747682395155
2024-02-27,2.645669,36.833336,3.1666718,16.18527,2024-02-27,13.270048906298761
2024-02-27,2.645669,36.833336,3.25,16.167116,2024-02-27,19.290330362086166
2024-02-27,2.645669,36.91667,2.8333435,16.046715,2024-02-27,27.393082527538727
2024-02-27,2.645669,36.91667,2.9166718,16.067404,2024-02-27,22.49852861582144
2024-02-27,2.645669,36.91667,3.0,16.06447,2024-02-27,19.286865452625985
2024-02-27,2.645669,36.91667,3.0833435,16.069454,2024-02-27,18.648990373299995
2024-02-27,2.645669,36.91667,3.1666718,16.077713,2024-02-27,20.82299777897512
2024-02-27,2.645669,36.91667,3.25,16.087614,2024-02-27,25.08797191414032
2024-02-27,3.819495,36.583336,2.8333435,,2024-02-27,27.42486183499686
2024-02-27,3.819495,36.583336,2.9166718,,2024-02-27,22.513610945271516
2024-02-27,3.819495,36.583336,3.0,,2024-02-27,19.289317853545782
2024-02-27,3.819495,36.583336,3.0833435,,2024-02-27,18.648702135525184
2024-02-27,3.819495,36.583336,3.1666718,,2024-02-27,20.831708919035847
2024-02-27,3.819495,36.583336,3.25,,2024-02-27,25.112182506309033
2024-02-27,3.819495,36.66667,2.8333435,,2024-02-27,22.228234819302035
2024-02-27,3.819495,36.66667,2.9166718,,2024-02-27,15.782881420103022
2024-02-27,3.819495,36.66667,3.0,,2024-02-27,10.698609465725811
2024-02-27,3.819495,36.66667,3.0833435,,2024-02-27,9.496464669132697
2024-02-27,3.819495,36.66667,3.1666718,,2024-02-27,13.276882967911245
2024-02-27,3.819495,36.66667,3.25,,2024-02-27,19.306074472517334
2024-02-27,3.819495,36.75,2.8333435,16.239735,2024-02-27,20.194040166169533
2024-02-27,3.819495,36.75,2.9166718,,2024-02-27,12.76987826840439
2024-02-27,3.819495,36.75,3.0,,2024-02-27,5.345713953294998
2024-02-27,3.819495,36.75,3.0833435,16.2154,2024-02-27,2.079801567910821
2024-02-27,3.819495,36.75,3.1666718,16.163017,2024-02-27,9.50394748445699
2024-02-27,3.819495,36.75,3.25,,2024-02-27,16.92811061876691
2024-02-27,3.819495,36.833336,2.8333435,16.208313,2024-02-27,22.20863381656194
2024-02-27,3.819495,36.833336,2.9166718,16.224085,2024-02-27,15.772124592603511
2024-02-27,3.819495,36.833336,3.0,16.206102,2024-02-27,10.696398658202174
2024-02-27,3.819495,36.833336,3.0833435,16.19986,2024-02-27,9.496747682395155
2024-02-27,3.819495,36.833336,3.1666718,16.187605,2024-02-27,13.270048906298761
2024-02-27,3.819495,36.833336,3.25,16.168936,2024-02-27,19.290330362086166
2024-02-27,3.819495,36.91667,2.8333435,16.04873,2024-02-27,27.393082527538727
2024-02-27,3.819495,36.91667,2.9166718,16.069372,2024-02-27,22.49852861582144
2024-02-27,3.819495,36.91667,3.0,16.066292,2024-02-27,19.286865452625985
2024-02-27,3.819495,36.91667,3.0833435,16.07105,2024-02-27,18.648990373299995
2024-02-27,3.819495,36.91667,3.1666718,16.079182,2024-02-27,20.82299777897512
2024-02-27,3.819495,36.91667,3.25,16.089018,2024-02-27,25.08797191414032
2024-02-28,0.494025,36.583336,2.8333435,,2024-02-28,27.42486183499686
2024-02-28,0.494025,36.583336,2.9166718,,2024-02-28,22.513610945271516
2024-02-28,0.494025,36.583336,3.0,,2024-02-28,19.289317853545782
2024-02-28,0.494025,36.583336,3.0833435,,2024-02-28,18.648702135525184
2024-02-28,0.494025,36.583336,3.1666718,,2024-02-28,20.831708919035847
2024-02-28,0.494025,36.583336,3.25,,2024-02-28,25.112182506309033
2024-02-28,0.494025,36.66667,2.8333435,,2024-02-28,22.228234819302035
2024-02-28,0.494025,36.66667,2.9166718,,2024-02-28,15.782881420103022
2024-02-28,0.494025,36.66667,3.0,,2024-02-28,10.698609465725811
2024-02-28,0.494025,36.66667,3.0833435,,2024-02-28,9.496464669132697
2024-02-28,0.494025,36.66667,3.1666718,,2024-02-28,13.276882967911245
2024-02-28,0.494025,36.66667,3.25,,2024-02-28,19.306074472517334
2024-02-28,0.494025,36.75,2.8333435,16.190855,2024-02-28,20.194040166169533
2024-02-28,0.494025,36.75,2.9166718,,2024-02-28,12.76987826840439
2024-02-28,0.494025,36.75,3.0,,2024-02-28,5.345713953294998
2024-02-28,0.494025,36.75,3.0833435,16.118954,2024-02-28,2.079801567910821
2024-02-28,0.494025,36.75,3.1666718,16.025167,2024-02-28,9.50394748445699
2024-02-28,0.494025,36.75,3.25,,2024-02-28,16.92811061876691
2024-02-28,0.494025,36.833336,2.8333435,16.094751,2024-02-28,22.20863381656194
2024-02-28,0.494025,36.833336,2.9166718,16.15245,2024-02-28,15.772124592603511
2024-02-28,0.494025,36.833336,3.0,16.166143,2024-02-28,10.696398658202174
2024-02-28,0.494025,36.833336,3.0833435,16.14605,2024-02-28,9.496747682395155
2024-02-28,0.494025,36.833336,3.1666718,16.103743,2024-02-28,13.270048906298761
2024-02-28,0.494025,36.833336,3.25,16.094639,2024-02-28,19.290330362086166
2024-02-28,0.494025,36.91667,2.8333435,15.972567,2024-02-28,27.393082527538727
2024-02-28,0.494025,36.91667,2.9166718,16.023167,2024-02-28,22.49852861582144
2024-02-28,0.494025,36.91667,3.0,16.042648,2024-02-28,19.286865452625985
2024-02-28,0.494025,36.91667,3.0833435,16.05676,2024-02-28,18.648990373299995
2024-02-28,0.494025,36.91667,3.1666718,16.043943,2024-02-28,20.82299777897512
2024-02-28,0.494025,36.91667,3.25,16.007381,2024-02-28,25.08797191414032
2024-02-28,1.541375,36.583336,2.8333435,,2024-02-28,27.42486183499686
2024-02-28,1.541375,36.583336,2.9166718,,2024-02-28,22.513610945271516
2024-02-28,1.541375,36.583336,3.0,,2024-02-28,19.289317853545782
2024-02-28,1.541375,36.583336,3.0833435,,2024-02-28,18.648702135525184
2024-02-28,1.541375,36.583336,3.1666718,,2024-02-28,20.831708919035847
2024-02-28,1.541375,36.583336,3.25,,2024-02-28,25.112182506309033
2024-02-28,1.541375,36.66667,2.8333435,,2024-02-28,22.228234819302035
2024-02-28,1.541375,36.66667,2.9166718,,2024-02-28,15.782881420103022
2024-02-28,1.541375,36.66667,3.0,,2024-02-28,10.698609465725811
2024-02-28,1.541375,36.66667,3.0833435,,2024-02-28,9.496464669132697
2024-02-28,1.541375,36.66667,3.1666718,,2024-02-28,13.276882967911245
2024-02-28,1.541375,36.66667,3.25,,2024-02-28,19.306074472517334
2024-02-28,1.541375,36.75,2.8333435,16.193203,2024-02-28,20.194040166169533
2024-02-28,1.541375,36.75,2.9166718,,2024-02-28,12.76987826840439
2024-02-28,1.541375,36.75,3.0,,2024-02-28,5.345713953294998
2024-02-28,1.541375,36.75,3.0833435,16.121477,2024-02-28,2.079801567910821
2024-02-28,1.541375,36.75,3.1666718,16.027304,2024-02-28,9.50394748445699
2024-02-28,1.541375,36.75,3.25,,2024-02-28,16.92811061876691
2024-02-28,1.541375,36.833336,2.8333435,16.098532,2024-02-28,22.20863381656194
2024-02-28,1.541375,36.833336,2.9166718,16.15552,2024-02-28,15.772124592603511
2024-02-28,1.541375,36.833336,3.0,16.169285,2024-02-28,10.696398658202174
2024-02-28,1.541375,36.833336,3.0833435,16.150322,2024-02-28,9.496747682395155
2024-02-28,1.541375,36.833336,3.1666718,16.1079,2024-02-28,13.270048906298761
2024-02-28,1.541375,36.833336,3.25,16.097519,2024-02-28,19.290330362086166
2024-02-28,1.541375,36.91667,2.8333435,15.975114,2024-02-28,27.393082527538727
2024-02-28,1.541375,36.91667,2.9166718,16.02604,2024-02-28,22.49852861582144
2024-02-28,1.541375,36.91667,3.0,16.045528,2024-02-28,19.286865452625985
2024-02-28,1.541375,36.91667,3.0833435,16.059427,2024-02-28,18.648990373299995
2024-02-28,1.541375,36.91667,3.1666718,16.046345,2024-02-28,20.82299777897512
2024-02-28,1.541375,36.91667,3.25,16.00976,2024-02-28,25.08797191414032
2024-02-28,2.645669,36.583336,2.8333435,,2024-02-28,27.42486183499686
2024-02-28,2.645669,36.583336,2.9166718,,2024-02-28,22.513610945271516
2024-02-28,2.645669,36.583336,3.0,,2024-02-28,19.289317853545782
2024-02-28,2.645669,36.583336,3.0833435,,2024-02-28,18.648702135525184
2024-02-28,2.645669,36.583336,3.1666718,,2024-02-28,20.831708919035847
2024-02-28,2.645669,36.583336,3.25,,2024-02-28,25.112182506309033
2024-02-28,2.645669,36.66667,2.8333435,,2024-02-28,22.228234819302035
2024-02-28,2.645669,36.66667,2.9166718,,2024-02-28,15.782881420103022
2024-02-28,2.645669,36.66667,3.0,,2024-02-28,10.698609465725811
2024-02-28,2.645669,36.66667,3.0833435,,2024-02-28,9.496464669132697
2024-02-28,2.645669,36.66667,3.1666718,,2024-02-28,13.276882967911245
2024-02-28,2.645669,36.66667,3.25,,2024-02-28,19.306074472517334
2024-02-28,2.645669,36.75,2.8333435,16.195282,2024-02-28,20.194040166169533
2024-02-28,2.645669,36.75,2.9166718,,2024-02-28,12.76987826840439
2024-02-28,2.645669,36.75,3.0,,2024-02-28,5.345713953294998
2024-02-28,2.645669,36.75,3.0833435,16.123865,2024-02-28,2.079801567910821
2024-02-28,2.645669,36.75,3.1666718,16.029295,2024-02-28,9.50394748445699
2024-02-28,2.645669,36.75,3.25,,2024-02-28,16.92811061876691
2024-02-28,2.645669,36.833336,2.8333435,16.1025,2024-02-28,22.20863381656194
2024-02-28,2.645669,36.833336,2.9166718,16.158577,2024-02-28,15.772124592603511
2024-02-28,2.645669,36.833336,3.0,16.172367,2024-02-28,10.696398658202174
2024-02-28,2.645669,36.833336,3.0833435,16.154514,2024-02-28,9.496747682395155
2024-02-28,2.645669,36.833336,3.1666718,16.11212,2024-02-28,13.270048906298761
2024-02-28,2.645669,36.833336,3.25,16.10043,2024-02-28,19.290330362086166
2024-02-28,2.645669,36.91667,2.8333435,15.977592,2024-02-28,27.393082527538727
2024-02-28,2.645669,36.91667,2.9166718,16.02886,2024-02-28,22.49852861582144
2024-02-28,2.645669,36.91667,3.0,16.048397,2024-02-28,19.286865452625985
2024-02-28,2.645669,36.91667,3.0833435,16.062084,2024-02-28,18.648990373299995
2024-02-28,2.645669,36.91667,3.1666718,16.048723,2024-02-28,20.82299777897512
2024-02-28,2.645669,36.91667,3.25,16.012114,2024-02-28,25.08797191414032
2024-02-28,3.819495,36.583336,2.8333435,,2024-02-28,27.42486183499686
2024-02-28,3.819495,36.583336,2.9166718,,2024-02-28,22.513610945271516
2024-02-28,3.819495,36.583336,3.0,,2024-02-28,19.289317853545782
2024-02-28,3.819495,36.583336,3.0833435,,2024-02-28,18.648702135525184
2024-02-28,3.819495,36.583336,3.1666718,,2024-02-28,20.831708919035847
2024-02-28,3.819495,36.583336,3.25,,2024-02-28,25.112182506309033
2024-02-28,3.819495,36.66667,2.8333435,,2024-02-28,22.228234819302035
2024-02-28,3.819495,36.66667,2.9166718,,2024-02-28,15.782881420103022
2024-02-28,3.819495,36.66667,3.0,,2024-02-28,10.698609465725811
2024-02-28,3.819495,36.66667,3.0833435,,2024-02-28,9.496464669132697
2024-02-28,3.819495,36.66667,3.1666718,,2024-02-28,13.276882967911245
2024-02-28,3.819495,36.66667,3.25,,2024-02-28,19.306074472517334
2024-02-28,3.819495,36.75,2.8333435,16.197157,2024-02-28,20.194040166169533
2024-02-28,3.819495,36.75,2.9166718,,2024-02-28,12.76987826840439
2024-02-28,3.819495,36.75,3.0,,2024-02-28,5.345713953294998
2024-02-28,3.819495,36.75,3.0833435,16.126102,2024-02-28,2.079801567910821
2024-02-28,3.819495,36.75,3.1666718,16.031101,2024-02-28,9.50394748445699
2024-02-28,3.819495,36.75,3.25,,2024-02-28,16.92811061876691
2024-02-28,3.819495,36.833336,2.8333435,16.107231,2024-02-28,22.20863381656194
2024-02-28,3.819495,36.833336,2.9166718,16.161678,2024-02-28,15.772124592603511
2024-02-28,3.819495,36.833336,3.0,16.175295,2024-02-28,10.696398658202174
2024-02-28,3.819495,36.833336,3.0833435,16.1587,2024-02-28,9.496747682395155
2024-02-28,3.819495,36.833336,3.1666718,16.116621,2024-02-28,13.270048906298761
2024-02-28,3.819495,36.833336,3.25,16.10342,2024-02-28,19.290330362086166
2024-02-28,3.819495,36.91667,2.8333435,15.979977,2024-02-28,27.393082527538727
2024-02-28,3.819495,36.91667,2.9166718,16.031624,2024-02-28,22.49852861582144
2024-02-28,3.819495,36.91667,3.0,16.05125,2024-02-28,19.286865452625985
2024-02-28,3.819495,36.91667,3.0833435,16.064674,2024-02-28,18.648990373299995
2024-02-28,3.819495,36.91667,3.1666718,16.051056,2024-02-28,20.82299777897512
2024-02-28,3.819495,36.91667,3.25,16.014423,2024-02-28,25.08797191414032
2024-02-29,0.494025,36.583336,2.8333435,,2024-02-29,27.42486183499686
2024-02-29,0.494025,36.583336,2.9166718,,2024-02-29,22.513610945271516
2024-02-29,0.494025,36.583336,3.0,,2024-02-29,19.289317853545782
2024-02-29,0.494025,36.583336,3.0833435,,2024-02-29,18.648702135525184
2024-02-29,0.494025,36.583336,3.1666718,,2024-02-29,20.831708919035847
2024-02-29,0.494025,36.583336,3.25,,2024-02-29,25.112182506309033
2024-02-29,0.494025,36.66667,2.8333435,,2024-02-29,22.228234819302035
2024-02-29,0.494025,36.66667,2.9166718,,2024-02-29,15.782881420103022
2024-02-29,0.494025,36.66667,3.0,,2024-02-29,10.698609465725811
2024-02-29,0.494025,36.66667,3.0833435,,2024-02-29,9.496464669132697
2024-02-29,0.494025,36.66667,3.1666718,,2024-02-29,13.276882967911245
2024-02-29,0.494025,36.66667,3.25,,2024-02-29,19.306074472517334
2024-02-29,0.494025,36.75,2.8333435,16.111748,2024-02-29,20.194040166169533
2024-02-29,0.494025,36.75,2.9166718,,2024-02-29,12.76987826840439
2024-02-29,0.494025,36.75,3.0,,2024-02-29,5.345713953294998
2024-02-29,0.494025,36.75,3.0833435,16.037893,2024-02-29,2.079801567910821
2024-02-29,0.494025,36.75,3.1666718,15.910104,2024-02-29,9.50394748445699
2024-02-29,0.494025,36.75,3.25,,2024-02-29,16.92811061876691
2024-02-29,0.494025,36.833336,2.8333435,16.002327,2024-02-29,22.20863381656194
2024-02-29,0.494025,36.833336,2.9166718,16.078447,2024-02-29,15.772124592603511
2024-02-29,0.494025,36.833336,3.0,16.16779,2024-02-29,10.696398658202174
2024-02-29,0.494025,36.833336,3.0833435,16.173744,2024-02-29,9.496747682395155
2024-02-29,0.494025,36.833336,3.1666718,16.123356,2024-02-29,13.270048906298761
2024-02-29,0.494025,36.833336,3.25,16.136593,2024-02-29,19.290330362086166
2024-02-29,0.494025,36.91667,2.8333435,15.897959,2024-02-29,27.393082527538727
2024-02-29,0.494025,36.91667,2.9166718,15.961931,2024-02-29,22.49852861582144
2024-02-29,0.494025,36.91667,3.0,16.054262,2024-02-29,19.286865452625985
2024-02-29,0.494025,36.91667,3.0833435,16.099596,2024-02-29,18.648990373299995
2024-02-29,0.494025,36.91667,3.1666718,16.078915,2024-02-29,20.82299777897512
2024-02-29,0.494025,36.91667,3.25,16.039007,2024-02-29,25.08797191414032
2024-02-29,1.541375,36.583336,2.8333435,,2024-02-29,27.42486183499686
2024-02-29,1.541375,36.583336,2.9166718,,2024-02-29,22.513610945271516
2024-02-29,1.541375,36.583336,3.0,,2024-02-29,19.289317853545782
2024-02-29,1.541375,36.583336,3.0833435,,2024-02-29,18.648702135525184
2024-02-29,1.541375,36.583336,3.1666718,,2024-02-29,20.831708919035847
2024-02-29,1.541375,36.583336,3.25,,2024-02-29,25.112182506309033
2024-02-29,1.541375,36.66667,2.8333435,,2024-02-29,22.228234819302035
2024-02-29,1.541375,36.66667,2.9166718,,2024-02-29,15.782881420103022
2024-02-29,1.541375,36.66667,3.0,,2024-02-29,10.698609465725811
2024-02-29,1.541375,36.66667,3.0833435,,2024-02-29,9.496464669132697
2024-02-29,1.541375,36.66667,3.1666718,,2024-02-29,13.276882967911245
2024-02-29,1.541375,36.66667,3.25,,2024-02-29,19.306074472517334
2024-02-29,1.541375,36.75,2.8333435,16.112602,2024-02-29,20.194040166169533
2024-02-29,1.541375,36.75,2.9166718,,2024-02-29,12.76987826840439
2024-02-29,1.541375,36.75,3.0,,2024-02-29,5.345713953294998
2024-02-29,1.541375,36.75,3.0833435,16.038736,2024-02-29,2.079801567910821
2024-02-29,1.541375,36.75,3.1666718,15.910826,2024-02-29,9.50394748445699
2024-02-29,1.541375,36.75,3.25,,2024-02-29,16.92811061876691
2024-02-29,1.541375,36.833336,2.8333435,16.003395,2024-02-29,22.20863381656194
2024-02-29,1.541375,36.833336,2.9166718,16.079426,2024-02-29,15.772124592603511
2024-02-29,1.541375,36.833336,3.0,16.168842,2024-02-29,10.696398658202174
2024-02-29,1.541375,36.833336,3.0833435,16.175085,2024-02-29,9.496747682395155
2024-02-29,1.541375,36.833336,3.1666718,16.12472,2024-02-29,13.270048906298761
2024-02-29,1.541375,36.833336,3.25,16.137636,2024-02-29,19.290330362086166
2024-02-29,1.541375,36.91667,2.8333435,15.89858,2024-02-29,27.393082527538727
2024-02-29,1.541375,36.91667,2.9166718,15.962634,2024-02-29,22.49852861582144
2024-02-29,1.541375,36.91667,3.0,16.055008,2024-02-29,19.286865452625985
2024-02-29,1.541375,36.91667,3.0833435,16.100315,2024-02-29,18.648990373299995
2024-02-29,1.541375,36.91667,3.1666718,16.079597,2024-02-29,20.82299777897512
2024-02-29,1.541375,36.91667,3.25,16.03969,2024-02-29,25.08797191414032
2024-02-29,2.645669,36.583336,2.8333435,,2024-02-29,27.42486183499686
2024-02-29,2.645669,36.583336,2.9166718,,2024-02-29,22.513610945271516
2024-02-29,2.645669,36.583336,3.0,,2024-02-29,19.289317853545782
2024-02-29,2.645669,36.583336,3.0833435,,2024-02-29,18.648702135525184
2024-02-29,2.645669,36.583336,3.1666718,,2024-02-29,20.831708919035847
