date,so_median,so_n_points,so_dist_min_km,so_dist_median_km,so_dist_max_km
2024-03-19,36.674848556518555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-20,36.67969512939453,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-21,36.700069427490234,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-22,36.72745323181152,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-23,36.76358413696289,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-24,36.790205001831055,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-25,36.80305862426758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-26,36.8370246887207,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-27,36.855873107910156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-28,36.84159278869629,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-29,36.81874084472656,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-30,36.832271575927734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-31,36.82453536987305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-01,36.835397720336914,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-02,36.80462646484375,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-03,36.77217102050781,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-04,36.75101852416992,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-05,36.74287796020508,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-06,36.736549377441406,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-07,36.73294448852539,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-08,36.72328186035156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-09,36.720285415649414,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-10,36.72563934326172,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-11,36.74418640136719,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-12,36.748931884765625,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-13,36.74530601501465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-14,36.738176345825195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-15,36.73280715942383,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-16,36.72575759887695,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-17,36.72894859313965,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-18,36.751909255981445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-19,36.77128219604492,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-20,36.8051700592041,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-21,36.838802337646484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-22,36.886953353881836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-23,36.90786170959473,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-24,36.87128257751465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-25,36.92533874511719,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-26,36.91374588012695,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-27,36.86409568786621,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-28,36.80078125,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-29,36.73655319213867,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-30,36.79793739318848,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-01,36.79107856750488,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-02,36.795223236083984,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-03,36.745243072509766,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-04,36.76311492919922,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-05,36.800636291503906,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-06,36.84367561340332,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-07,36.886274337768555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-08,36.90424728393555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-09,36.93391418457031,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-10,36.946828842163086,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-11,36.953495025634766,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-12,36.978803634643555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-13,37.00910568237305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-14,37.04599189758301,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-15,37.08407974243164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-16,37.0870304107666,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-17,37.07801055908203,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-18,37.07371520996094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-19,37.078277587890625,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-20,37.04288673400879,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-21,37.07174110412598,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-22,37.059669494628906,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-23,37.03340148925781,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-24,37.01269340515137,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-25,37.01980972290039,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-26,37.01806449890137,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-27,37.01523399353027,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-28,37.00004768371582,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-29,36.97610092163086,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-30,36.96859550476074,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-31,36.96844673156738,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-01,36.971731185913086,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-02,36.989036560058594,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-03,36.98618698120117,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-04,36.9929141998291,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-05,37.016632080078125,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-06,37.02065849304199,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-07,37.026838302612305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-08,37.075979232788086,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-09,37.08328437805176,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-10,37.00512886047363,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-11,36.92801284790039,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-12,36.91358184814453,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-13,36.905813217163086,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-14,36.91215515136719,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-15,36.9247989654541,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-16,36.93630790710449,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-17,36.94377326965332,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-18,36.956092834472656,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-19,36.940935134887695,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-20,36.89466667175293,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-21,36.86928939819336,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-22,36.860904693603516,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-23,36.64847946166992,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-24,36.51982307434082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-25,36.5731201171875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-26,36.72908401489258,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-27,36.7984619140625,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-28,36.812137603759766,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-29,36.69063186645508,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-30,36.57626724243164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-01,36.49408531188965,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-02,36.4959659576416,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-03,36.48092460632324,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-04,36.512834548950195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-05,36.609066009521484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-06,36.70683479309082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-07,36.77864074707031,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-08,36.74285316467285,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-09,36.64889907836914,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-10,36.646114349365234,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-11,36.566415786743164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-12,36.50241470336914,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-13,36.45840072631836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-14,36.44201850891113,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-15,36.45058059692383,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-16,36.47434616088867,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-17,36.4881591796875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-18,36.53310585021973,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-19,36.6102294921875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-20,36.65902328491211,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-21,36.67812156677246,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-22,36.70423889160156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-23,36.66144943237305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-24,36.70697212219238,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-25,36.716976165771484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-26,36.72160339355469,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-27,36.73801040649414,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-28,36.768232345581055,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-29,36.79786491394043,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-30,36.81031608581543,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-31,36.860002517700195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-01,36.95996856689453,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-02,37.08088493347168,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-03,37.17523384094238,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-04,37.14272689819336,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-05,37.08552360534668,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-06,37.08151817321777,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-07,37.043453216552734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-08,37.01813316345215,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-09,37.063175201416016,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-10,37.01753616333008,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-11,36.96636390686035,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-12,36.94650077819824,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-13,37.002708435058594,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-14,36.99759292602539,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-15,36.94346809387207,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-16,36.8471794128418,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-17,36.85846138000488,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-18,36.83809852600098,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-19,36.84561729431152,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-20,36.869041442871094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-21,36.86732292175293,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-22,36.83824157714844,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-23,36.77488899230957,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-24,36.65624237060547,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-25,36.61735725402832,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-26,36.639808654785156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-27,36.64460372924805,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-28,36.723833084106445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-29,36.78742980957031,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-30,36.85772514343262,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-31,36.919511795043945,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-01,37.00381851196289,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-02,37.11932945251465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-03,37.1701717376709,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-04,37.164751052856445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-05,36.96586799621582,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-06,36.6478157043457,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-07,36.615610122680664,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-08,36.56572914123535,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-09,36.543569564819336,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-10,36.559566497802734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-11,36.54531478881836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-12,36.53728675842285,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-13,36.56304359436035,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-14,36.57402229309082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-15,36.61887168884277,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-16,36.673213958740234,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-17,36.696542739868164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-18,36.72918891906738,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-19,36.74588203430176,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-20,36.76531982421875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-21,36.7613639831543,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-22,36.7203254699707,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-23,36.676918029785156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-24,36.689762115478516,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-25,36.72549247741699,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-26,36.79269599914551,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-27,36.77656555175781,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-28,36.64229393005371,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-29,36.62884712219238,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-30,36.6048641204834,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-01,36.595327377319336,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-02,36.607112884521484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-03,36.58785820007324,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-04,36.58793067932129,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-05,36.617610931396484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-06,36.62396049499512,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-07,36.59999084472656,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-08,36.58363342285156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-09,36.577871322631836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-10,36.584678649902344,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-11,36.59475898742676,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-12,36.596418380737305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-13,36.60700607299805,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-14,36.618690490722656,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-15,36.61564254760742,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-16,36.6165771484375,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-17,36.64061164855957,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-18,36.658809661865234,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-19,36.66139221191406,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-20,36.66474151611328,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-21,36.646156311035156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-22,36.62671661376953,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-23,36.625009536743164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-24,36.61711502075195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-25,36.618255615234375,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-26,36.615203857421875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-27,36.601829528808594,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-28,36.49335479736328,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-29,36.468801498413086,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-30,36.48006820678711,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-31,36.537200927734375,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-01,36.57819747924805,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-02,36.629215240478516,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-03,36.66574478149414,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-04,36.74664306640625,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-05,36.81375503540039,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-06,36.82413101196289,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-07,36.831064224243164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-08,36.8514404296875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-09,36.862539291381836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-10,36.82376480102539,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-11,36.783348083496094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-12,36.77126884460449,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-13,36.77289962768555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-14,36.77906036376953,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-15,36.78892707824707,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-16,36.80543327331543,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-17,36.81544494628906,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-18,36.78752326965332,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-19,36.755849838256836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-20,36.71663856506348,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-21,36.687252044677734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-22,36.69744682312012,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-23,36.76425361633301,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-24,36.74371147155762,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-25,36.537174224853516,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-26,36.518253326416016,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-27,36.51159477233887,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-28,36.52128601074219,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-29,36.5431022644043,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-30,36.54996681213379,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-01,36.55634880065918,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-02,36.55387496948242,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-03,36.55657958984375,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-04,36.543466567993164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-05,36.527400970458984,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-06,36.50437545776367,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-07,36.47867012023926,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-08,36.458574295043945,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-09,36.44572448730469,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-10,36.445838928222656,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-11,36.4510555267334,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-12,36.4580135345459,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-13,36.464948654174805,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-14,36.47835159301758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-15,36.49752616882324,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-16,36.51009178161621,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-17,36.52044868469238,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-18,36.529266357421875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-19,36.53418159484863,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-20,36.535654067993164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-21,36.544429779052734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-22,36.55070114135742,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-23,36.55648231506348,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-24,36.55483055114746,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-25,36.561588287353516,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-26,36.57435989379883,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-27,36.57527542114258,52,2.0797980279792667,18.649134501336313,22.49864944036456
