date,eastward_wind_median,eastward_wind_n_points,eastward_wind_dist_min_km,eastward_wind_dist_median_km,eastward_wind_dist_max_km,northward_wind_median,northward_wind_n_points,northward_wind_dist_min_km,northward_wind_dist_median_km,northward_wind_dist_max_km
2024-03-06,-1.8850000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796,0.08,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-07,-0.97,624,6.953248491503427,23.546747099200253,34.749131349410796,1.07,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-08,3.98,624,6.953248491503427,23.546747099200253,34.749131349410796,0.96,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-09,0.405,624,6.953248491503427,23.546747099200253,34.749131349410796,2.82,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-10,7.075,624,6.953248491503427,23.546747099200253,34.749131349410796,3.295,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-11,7.105,624,6.953248491503427,23.546747099200253,34.749131349410796,0.85,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-12,1.22,624,6.953248491503427,23.546747099200253,34.749131349410796,0.45,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-13,-2.9699999999999998,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.38,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-14,0.885,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.16,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-15,1.19,624,6.953248491503427,23.546747099200253,34.749131349410796,0.8150000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-16,0.63,624,6.953248491503427,23.546747099200253,34.749131349410796,0.525,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-17,-1.295,624,6.953248491503427,23.546747099200253,34.749131349410796,0.675,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-18,0.74,624,6.953248491503427,23.546747099200253,34.749131349410796,0.47000000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-19,-0.425,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.12,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-20,-2.86,624,6.953248491503427,23.546747099200253,34.749131349410796,0.19,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-21,-2.575,624,6.953248491503427,23.546747099200253,34.749131349410796,0.46,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-22,-3.0,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.6900000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-23,-3.415,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.27,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-24,-2.365,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.05500000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-25,0.20500000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796,0.745,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-26,5.2,624,6.953248491503427,23.546747099200253,34.749131349410796,2.82,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-27,8.57,624,6.953248491503427,23.546747099200253,34.749131349410796,2.83,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-28,1.1500000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,2.375,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-29,-0.13,624,6.953248491503427,23.546747099200253,34.749131349410796,3.565,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-30,0.87,624,6.953248491503427,23.546747099200253,34.749131349410796,1.08,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-03-31,1.47,624,6.953248491503427,23.546747099200253,34.749131349410796,2.56,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-01,5.745,624,6.953248491503427,23.546747099200253,34.749131349410796,0.76,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-02,-0.665,624,6.953248491503427,23.546747099200253,34.749131349410796,0.43,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-03,1.645,624,6.953248491503427,23.546747099200253,34.749131349410796,0.07500000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-04,-1.475,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.245,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-05,-1.1500000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,1.23,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-06,-1.32,624,6.953248491503427,23.546747099200253,34.749131349410796,3.31,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-07,-1.19,624,6.953248491503427,23.546747099200253,34.749131349410796,3.38,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-08,1.475,624,6.953248491503427,23.546747099200253,34.749131349410796,0.5650000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-09,2.6100000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.69,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-10,1.57,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.28,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-11,-0.325,624,6.953248491503427,23.546747099200253,34.749131349410796,-3.6950000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-12,-1.705,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.6600000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-13,-2.375,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.6400000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-14,-2.72,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.9050000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-15,0.98,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.59,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-16,0.74,624,6.953248491503427,23.546747099200253,34.749131349410796,0.12,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-17,-3.145,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.0950000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-18,-3.21,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.55,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-19,-5.08,624,6.953248491503427,23.546747099200253,34.749131349410796,-2.3899999999999997,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-20,-4.535,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.7,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-21,-3.85,624,6.953248491503427,23.546747099200253,34.749131349410796,-2.19,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-22,-3.375,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.78,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-23,-0.745,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.97,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-24,0.11499999999999999,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.56,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-25,-1.22,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.03,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-26,0.595,624,6.953248491503427,23.546747099200253,34.749131349410796,0.615,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-27,0.88,624,6.953248491503427,23.546747099200253,34.749131349410796,0.445,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-28,-0.08,624,6.953248491503427,23.546747099200253,34.749131349410796,-2.035,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-29,3.395,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.81,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-04-30,4.97,624,6.953248491503427,23.546747099200253,34.749131349410796,0.09,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-01,6.01,624,6.953248491503427,23.546747099200253,34.749131349410796,2.965,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-02,4.345000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,1.565,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-03,0.01,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.015,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-04,-0.505,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.055,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-05,0.305,624,6.953248491503427,23.546747099200253,34.749131349410796,0.265,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-06,1.42,624,6.953248491503427,23.546747099200253,34.749131349410796,0.05,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-07,-0.21000000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.44,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-08,0.11,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.79,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-09,-0.685,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.595,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-10,-3.8200000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.2,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-11,-3.4850000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.4,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-12,-1.665,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.72,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-13,1.22,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.535,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-14,1.34,624,6.953248491503427,23.546747099200253,34.749131349410796,0.39,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-15,3.285,624,6.953248491503427,23.546747099200253,34.749131349410796,0.5,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-16,1.85,624,6.953248491503427,23.546747099200253,34.749131349410796,0.48,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-17,-0.7000000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.19,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-18,0.125,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.745,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-19,0.5,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.64,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-20,2.83,624,6.953248491503427,23.546747099200253,34.749131349410796,0.44,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-21,2.535,624,6.953248491503427,23.546747099200253,34.749131349410796,0.87,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-22,0.155,624,6.953248491503427,23.546747099200253,34.749131349410796,0.26,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-23,-3.64,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.875,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-24,-2.165,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.605,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-25,1.3450000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.63,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-26,-1.7850000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.335,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-27,2.285,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.255,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-28,-0.71,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.8,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-29,-3.41,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.5,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-30,-2.415,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.025,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-05-31,-5.47,624,6.953248491503427,23.546747099200253,34.749131349410796,-3.0500000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-01,-6.23,624,6.953248491503427,23.546747099200253,34.749131349410796,-2.73,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-02,-5.97,624,6.953248491503427,23.546747099200253,34.749131349410796,-2.265,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-03,-5.145,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.995,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-04,-3.755,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.7349999999999999,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-05,-3.285,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.04,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-06,-3.04,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.01,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-07,-3.6799999999999997,624,6.953248491503427,23.546747099200253,34.749131349410796,0.53,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-08,3.25,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.15,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-09,4.865,624,6.953248491503427,23.546747099200253,34.749131349410796,0.615,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-10,-0.635,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.49,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-11,1.795,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.1150000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-12,1.6500000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.625,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-13,-0.8200000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.92,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-14,-2.6500000000000004,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.035,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-15,1.775,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.3,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-16,-0.465,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.185,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-17,-0.02,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.3,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-18,2.875,624,6.953248491503427,23.546747099200253,34.749131349410796,0.095,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-19,2.1900000000000004,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.055,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-20,2.6950000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796,0.17,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-21,0.135,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.8300000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-22,-1.84,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.0950000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-23,-2.5549999999999997,624,6.953248491503427,23.546747099200253,34.749131349410796,-2.0250000000000004,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-24,-4.925,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.8850000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-25,-3.6550000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.0750000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-26,-5.555,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.315,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-27,1.42,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.01,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-28,1.9849999999999999,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.465,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-29,2.715,624,6.953248491503427,23.546747099200253,34.749131349410796,0.72,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-06-30,-0.9400000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.55,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-01,2.92,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.26,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-02,-0.86,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.155,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-03,-0.865,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.665,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-04,-3.335,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.1300000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-05,-4.575,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.6300000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-06,4.365,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.07,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-07,-1.55,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.5750000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-08,-2.285,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.775,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-09,-0.9550000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.59,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-10,1.1350000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.885,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-11,-1.28,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.1500000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-12,-0.03,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.775,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-13,-1.8900000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.55,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-14,0.055,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.01,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-15,-0.11,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.5800000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-16,-0.9400000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.795,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-17,-3.045,624,6.953248491503427,23.546747099200253,34.749131349410796,-2.18,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-18,-2.2199999999999998,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.6500000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-19,1.8800000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.365,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-20,-0.3,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.18,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-21,2.2350000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.71,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-22,-4.1899999999999995,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.9000000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-23,-3.56,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.81,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-24,-2.94,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.9,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-25,-1.5350000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.86,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-26,-3.0,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.48,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-27,-1.4100000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.34,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-28,-0.46,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.55,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-29,-3.7350000000000003,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.55,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-30,-3.745,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.8300000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-07-31,0.625,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.215,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-01,0.91,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.48,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-02,1.27,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.165,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-03,-0.56,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.96,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-04,-3.295,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.735,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-05,-2.97,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.54,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-06,-2.835,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.37,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-07,-2.335,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.015,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-08,1.23,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.43,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-09,0.16,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.6950000000000001,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-10,-4.64,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.25,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-11,-2.45,624,6.953248491503427,23.546747099200253,34.749131349410796,-1.51,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-12,1.75,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.44,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-13,1.0550000000000002,624,6.953248491503427,23.546747099200253,34.749131349410796,-0.175,624,6.953248491503427,23.546747099200253,34.749131349410796
2024-08-14,1.745,624,6.953248491503427,23.546747099200253,34.749131349410796,0.18,624,6.953248491503427,23.546747099200253,34.749131349410796
