date,zos_median,zos_n_points,zos_dist_min_km,zos_dist_median_km,zos_dist_max_km
2024-04-29,-0.2771243155002594,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-30,-0.27702903747558594,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-01,-0.28233373165130615,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-02,-0.2563919723033905,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-03,-0.2766900360584259,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-04,-0.30024978518486023,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-05,-0.3138984143733978,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-06,-0.3277788758277893,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-07,-0.3497726321220398,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-08,-0.3669220209121704,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-09,-0.38415631651878357,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-10,-0.3988415598869324,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-11,-0.4172348082065582,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-12,-0.4210498631000519,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-13,-0.4207877516746521,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-14,-0.4223977327346802,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-15,-0.4132107198238373,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-16,-0.39874669909477234,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-17,-0.3741842210292816,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-18,-0.3559863865375519,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-19,-0.34214282035827637,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-20,-0.3335669934749603,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-21,-0.3336475193500519,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-22,-0.312253475189209,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-23,-0.3264458477497101,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-24,-0.33069750666618347,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-25,-0.33089715242385864,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-26,-0.3349946141242981,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-27,-0.32401469349861145,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-28,-0.32334256172180176,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-29,-0.34602150321006775,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-30,-0.355331689119339,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-31,-0.3589995801448822,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-01,-0.3819546401500702,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-02,-0.40811800956726074,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-03,-0.43248429894447327,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-04,-0.41431427001953125,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-05,-0.40468528866767883,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-06,-0.3978155553340912,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-07,-0.38738587498664856,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-08,-0.3602425456047058,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-09,-0.32015150785446167,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-10,-0.29564690589904785,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-11,-0.29305949807167053,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-12,-0.294533371925354,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-13,-0.3212921917438507,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-14,-0.33837735652923584,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-15,-0.3502289354801178,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-16,-0.36178624629974365,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-17,-0.35084962844848633,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-18,-0.3451871871948242,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-19,-0.3348734974861145,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-20,-0.3000820577144623,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-21,-0.28849244117736816,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-22,-0.3108662962913513,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-23,-0.3263973593711853,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-24,-0.3473483622074127,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-25,-0.3666532039642334,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-26,-0.3780152499675751,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-27,-0.36477458477020264,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-28,-0.3248383700847626,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-29,-0.28595906496047974,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-30,-0.2595946490764618,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-01,-0.24963593482971191,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-02,-0.2848527431488037,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-03,-0.2922077476978302,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-04,-0.30646583437919617,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-05,-0.33173927664756775,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-06,-0.3326089382171631,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-07,-0.3249940276145935,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-08,-0.30973419547080994,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-09,-0.3051184415817261,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-10,-0.30306172370910645,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-11,-0.3162232041358948,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-12,-0.31996509432792664,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-13,-0.3238030970096588,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-14,-0.3148607313632965,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-15,-0.2986803650856018,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-16,-0.28664156794548035,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-17,-0.29277440905570984,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-18,-0.30683445930480957,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-19,-0.31649094820022583,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-20,-0.3056538701057434,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-21,-0.28710508346557617,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-22,-0.30830422043800354,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-23,-0.3160548210144043,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-24,-0.3082939684391022,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-25,-0.29315152764320374,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-26,-0.2797071933746338,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-27,-0.2755526304244995,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-28,-0.27848416566848755,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-29,-0.29092052578926086,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-30,-0.29151588678359985,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-31,-0.29366400837898254,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-01,-0.26025423407554626,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-02,-0.26480233669281006,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-03,-0.2712539732456207,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-04,-0.2925185561180115,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-05,-0.294029176235199,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-06,-0.3038039207458496,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-07,-0.31362131237983704,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-08,-0.30284613370895386,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-09,-0.3005360960960388,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-10,-0.3109595477581024,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-11,-0.3124848008155823,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-12,-0.300778865814209,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-13,-0.2901502251625061,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-14,-0.2829490303993225,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-15,-0.27155429124832153,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-16,-0.28986823558807373,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-17,-0.30312275886535645,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-18,-0.32094353437423706,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-19,-0.31960567831993103,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-20,-0.32137441635131836,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-21,-0.319352924823761,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-22,-0.3109729588031769,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-23,-0.2856307029724121,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-24,-0.2859862446784973,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-25,-0.3009549081325531,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-26,-0.32824039459228516,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-27,-0.3510415554046631,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-28,-0.3424747586250305,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-29,-0.3396851718425751,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-30,-0.34642723202705383,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-31,-0.34774747490882874,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-01,-0.3402666747570038,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-02,-0.31129345297813416,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-03,-0.28891250491142273,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-04,-0.2732187807559967,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-05,-0.282338947057724,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-06,-0.2788263261318207,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-07,-0.2686390280723572,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-08,-0.2468157559633255,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-09,-0.2375776469707489,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-10,-0.215998575091362,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-11,-0.19742731750011444,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-12,-0.17969375848770142,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-13,-0.1988430768251419,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-14,-0.28446680307388306,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-15,-0.32395604252815247,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-16,-0.3520076274871826,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-17,-0.3417723476886749,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-18,-0.3397522270679474,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-19,-0.3457818627357483,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-20,-0.3170035183429718,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-21,-0.2842533588409424,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-22,-0.2636842727661133,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-23,-0.24122270941734314,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-24,-0.202959343791008,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-25,-0.1760818064212799,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-26,-0.16523657739162445,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-27,-0.15472787618637085,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-28,-0.1639309674501419,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-29,-0.21605315804481506,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-30,-0.25821688771247864,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-01,-0.2759370505809784,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-02,-0.26755693554878235,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-03,-0.23553621768951416,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-04,-0.2337498813867569,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-05,-0.21806825697422028,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-06,-0.2079761028289795,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-07,-0.20453712344169617,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-08,-0.1858065277338028,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-09,-0.1773456335067749,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-10,-0.14605934917926788,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-11,-0.14868693053722382,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-12,-0.15234602987766266,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-13,-0.1656627357006073,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-14,-0.1820504069328308,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-15,-0.18357080221176147,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-16,-0.16748200356960297,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-17,-0.1319013386964798,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-18,-0.112896628677845,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-19,-0.14593446254730225,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-20,-0.154185488820076,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-21,-0.15994244813919067,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-22,-0.18783490359783173,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-23,-0.23024708032608032,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-24,-0.2621653378009796,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-25,-0.260144978761673,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-26,-0.2380218505859375,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-27,-0.22230909764766693,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-28,-0.21902723610401154,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-29,-0.24463626742362976,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-30,-0.24556268751621246,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-31,-0.23296616971492767,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-01,-0.23152023553848267,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-02,-0.25923192501068115,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-03,-0.2838437855243683,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-04,-0.27884382009506226,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-05,-0.26080647110939026,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-06,-0.25756505131721497,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-07,-0.2688489854335785,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-08,-0.2702246606349945,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-09,-0.26864147186279297,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-10,-0.2629379332065582,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-11,-0.26968979835510254,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-12,-0.28693056106567383,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-13,-0.2899567186832428,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-14,-0.2825826406478882,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-15,-0.2850450277328491,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-16,-0.28311145305633545,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-17,-0.2621510922908783,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-18,-0.2546985149383545,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-19,-0.24789054691791534,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-20,-0.2275158315896988,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-21,-0.19106802344322205,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-22,-0.13917852938175201,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-23,-0.12472206354141235,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-24,-0.13273295760154724,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-25,-0.1453879028558731,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-26,-0.15083369612693787,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-27,-0.1635061800479889,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-28,-0.18116989731788635,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-29,-0.19562138617038727,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-30,-0.19025187194347382,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-01,-0.18172603845596313,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-02,-0.18089839816093445,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-03,-0.18230584263801575,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-04,-0.1678854525089264,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-05,-0.20000697672367096,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-06,-0.18889747560024261,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-07,-0.204531729221344,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-08,-0.22548066079616547,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-09,-0.23679539561271667,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-10,-0.25324591994285583,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-11,-0.25037717819213867,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-12,-0.23561425507068634,13,2.0797980279792667,18.649134501336313,22.49864944036456
