date,chl_median,chl_n_points,chl_dist_min_km,chl_dist_median_km,chl_dist_max_km,phyc_median,phyc_n_points,phyc_dist_min_km,phyc_dist_median_km,phyc_dist_max_km
2024-06-22,0.14571117609739304,44,28.306411434744845,55.852195301984636,67.95450828154688,1.886078119277954,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-23,0.14687194675207138,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8882693648338318,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-24,0.1455124169588089,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8547448515892029,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-25,0.14333432912826538,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8694674968719482,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-26,0.13961206376552582,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7759020924568176,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-27,0.13396340608596802,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7219523787498474,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-28,0.13773535192012787,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7776907682418823,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-29,0.13782715052366257,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8064607381820679,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-30,0.13886357843875885,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8226971626281738,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-01,0.143136166036129,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8693821430206299,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-02,0.14838765561580658,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9332984685897827,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-03,0.15262823551893234,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9918991923332214,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-04,0.1447463482618332,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9155545234680176,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-05,0.1315673589706421,44,28.306411434744845,55.852195301984636,67.95450828154688,1.728949248790741,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-06,0.12615922838449478,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7023158073425293,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-07,0.12667462974786758,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7188409566879272,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-08,0.12971961498260498,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7598931789398193,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-09,0.13410747051239014,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8245543241500854,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-10,0.1415879726409912,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9016965627670288,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-11,0.1463424488902092,44,28.306411434744845,55.852195301984636,67.95450828154688,1.963788092136383,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-12,0.15089935064315796,44,28.306411434744845,55.852195301984636,67.95450828154688,2.0364603996276855,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-13,0.15256010740995407,44,28.306411434744845,55.852195301984636,67.95450828154688,2.037343144416809,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-14,0.1527315303683281,44,28.306411434744845,55.852195301984636,67.95450828154688,2.0542314052581787,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-15,0.1513645201921463,44,28.306411434744845,55.852195301984636,67.95450828154688,2.107393741607666,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-16,0.14726179838180542,44,28.306411434744845,55.852195301984636,67.95450828154688,2.066991686820984,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-17,0.13924916088581085,44,28.306411434744845,55.852195301984636,67.95450828154688,1.932725191116333,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-18,0.13831336051225662,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8700379729270935,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-19,0.13808707147836685,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8638175129890442,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-20,0.13888952881097794,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9069166779518127,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-21,0.13238538801670074,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8349215388298035,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-22,0.1286456659436226,44,28.306411434744845,55.852195301984636,67.95450828154688,1.783219039440155,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-23,0.12799296528100967,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7502750158309937,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-24,0.1243571788072586,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7338680624961853,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-25,0.1190764456987381,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6925414204597473,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-26,0.1165669783949852,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6705831289291382,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-27,0.11483587697148323,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6729509830474854,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-28,0.11535803228616714,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6880881786346436,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-29,0.11444884538650513,44,28.306411434744845,55.852195301984636,67.95450828154688,1.680284321308136,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-30,0.11220645532011986,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6555024981498718,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-31,0.11162705719470978,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6545698642730713,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-01,0.11425421759486198,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6914809346199036,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-02,0.11608805134892464,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7078511118888855,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-03,0.11419286206364632,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6948692798614502,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-04,0.11224710196256638,44,28.306411434744845,55.852195301984636,67.95450828154688,1.682581603527069,44,28.306411434744845,55.852195301984636,67.95450828154688
