date,uo_median,uo_n_points,uo_dist_min_km,uo_dist_median_km,uo_dist_max_km,vo_median,vo_n_points,vo_dist_min_km,vo_dist_median_km,vo_dist_max_km
2024-03-16,0.01195134362205863,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.0005736055318266153,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-17,-0.03013117704540491,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.04286868870258331,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-18,0.015107505954802036,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.010435010772198439,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-19,0.04052448831498623,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.024841628037393093,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-20,0.028955889865756035,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.03836699575185776,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-21,0.01287792343646288,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.0381862036883831,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-22,-0.017820065841078758,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.0636424869298935,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-23,-0.10083749517798424,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.03572571277618408,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-24,-0.18985752016305923,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.03347126767039299,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-25,-0.11130141466856003,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.0001552352332510054,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-26,0.04838435910642147,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.001872885215561837,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-27,0.31243935227394104,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.0030734484316781163,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-28,0.44756266474723816,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.0038537979125976562,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-29,0.32368195056915283,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.02214101329445839,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-30,0.1689584031701088,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.013834680430591106,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-31,0.16132144629955292,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.008530954597517848,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-01,0.1820671185851097,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.07443683221936226,52,2.0797980279792667,18.649134501336313,22.49864944036456
