date,ph_median,ph_n_points,ph_dist_min_km,ph_dist_median_km,ph_dist_max_km,dissic_median,dissic_n_points,dissic_dist_min_km,dissic_dist_median_km,dissic_dist_max_km
2024-02-21,8.111247062683105,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2031290531158447,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-22,8.11082649230957,44,28.306411434744845,55.852195301984636,67.95450828154688,2.203488349914551,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-23,8.109720230102539,44,28.306411434744845,55.852195301984636,67.95450828154688,2.204150438308716,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-24,8.110657215118408,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2040497064590454,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-25,8.11156415939331,44,28.306411434744845,55.852195301984636,67.95450828154688,2.203884243965149,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-26,8.111618041992188,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2048064470291138,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-27,8.11152696609497,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2051647901535034,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-28,8.11228084564209,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2029857635498047,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-02-29,8.112267971038818,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2026281356811523,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-01,8.111266136169434,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2032310962677,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-02,8.111080646514893,44,28.306411434744845,55.852195301984636,67.95450828154688,2.203485608100891,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-03,8.11048412322998,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2050126791000366,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-04,8.109877109527588,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2072255611419678,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-05,8.108598709106445,44,28.306411434744845,55.852195301984636,67.95450828154688,2.207733631134033,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-06,8.10814094543457,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2076817750930786,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-07,8.108086109161377,44,28.306411434744845,55.852195301984636,67.95450828154688,2.20786452293396,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-08,8.108285903930664,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2085636854171753,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-09,8.108289241790771,44,28.306411434744845,55.852195301984636,67.95450828154688,2.209009051322937,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-10,8.108164310455322,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2107248306274414,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-11,8.108757972717285,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2115925550460815,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-12,8.108657836914062,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2112350463867188,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-13,8.109144687652588,44,28.306411434744845,55.852195301984636,67.95450828154688,2.210597038269043,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-14,8.109584331512451,44,28.306411434744845,55.852195301984636,67.95450828154688,2.210172176361084,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-15,8.10892629623413,44,28.306411434744845,55.852195301984636,67.95450828154688,2.209955930709839,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-16,8.107260704040527,44,28.306411434744845,55.852195301984636,67.95450828154688,2.210116744041443,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-17,8.105157852172852,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2105441093444824,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-18,8.104426383972168,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212220788002014,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-19,8.103183269500732,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212494730949402,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-20,8.10192060470581,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2123836278915405,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-21,8.102311134338379,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2126976251602173,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-22,8.102551460266113,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2124969959259033,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-23,8.102047443389893,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212449789047241,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-24,8.101678848266602,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2132811546325684,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-25,8.102130889892578,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2137829065322876,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-26,8.102707862854004,44,28.306411434744845,55.852195301984636,67.95450828154688,2.213261127471924,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-27,8.103740215301514,44,28.306411434744845,55.852195301984636,67.95450828154688,2.213363528251648,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-28,8.105703830718994,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212640166282654,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-29,8.106212139129639,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2104907035827637,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-30,8.106744766235352,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2102208137512207,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-03-31,8.106047630310059,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2100837230682373,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-01,8.106299877166748,44,28.306411434744845,55.852195301984636,67.95450828154688,2.209359288215637,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-02,8.106363296508789,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2086000442504883,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-03,8.104891300201416,44,28.306411434744845,55.852195301984636,67.95450828154688,2.208246111869812,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-04,8.10307264328003,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2083288431167603,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-05,8.101041793823242,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2088502645492554,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-06,8.099019527435303,44,28.306411434744845,55.852195301984636,67.95450828154688,2.209462881088257,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-07,8.096964836120605,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2104064226150513,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-08,8.094841003417969,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2112892866134644,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-09,8.094233512878418,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2119812965393066,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-10,8.093852996826172,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2123477458953857,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-11,8.09431791305542,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2124063968658447,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-12,8.094449996948242,44,28.306411434744845,55.852195301984636,67.95450828154688,2.213082432746887,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-13,8.093367099761963,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2137482166290283,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-14,8.091032981872559,44,28.306411434744845,55.852195301984636,67.95450828154688,2.214239716529846,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-15,8.0882887840271,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2143067121505737,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-16,8.085465431213379,44,28.306411434744845,55.852195301984636,67.95450828154688,2.214257597923279,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-17,8.084942817687988,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2138670682907104,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-18,8.086339473724365,44,28.306411434744845,55.852195301984636,67.95450828154688,2.213340640068054,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-19,8.088445663452148,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2133047580718994,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-20,8.090399265289307,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2133116722106934,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-21,8.091323852539062,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2151618003845215,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-22,8.091236591339111,44,28.306411434744845,55.852195301984636,67.95450828154688,2.215601086616516,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-23,8.091047286987305,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2136706113815308,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-24,8.090178489685059,44,28.306411434744845,55.852195301984636,67.95450828154688,2.21468186378479,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-25,8.089636325836182,44,28.306411434744845,55.852195301984636,67.95450828154688,2.214630603790283,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-26,8.088328838348389,44,28.306411434744845,55.852195301984636,67.95450828154688,2.214185953140259,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-27,8.08519697189331,44,28.306411434744845,55.852195301984636,67.95450828154688,2.21297550201416,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-28,8.082172393798828,44,28.306411434744845,55.852195301984636,67.95450828154688,2.211905002593994,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-29,8.082161903381348,44,28.306411434744845,55.852195301984636,67.95450828154688,2.211805820465088,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-04-30,8.083802223205566,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212115526199341,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-01,8.08452033996582,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2128677368164062,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-02,8.085007667541504,44,28.306411434744845,55.852195301984636,67.95450828154688,2.213512659072876,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-03,8.084192752838135,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2136555910110474,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-04,8.081780433654785,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2136765718460083,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-05,8.079753875732422,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2131564617156982,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-06,8.077185153961182,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212755799293518,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-07,8.075531959533691,44,28.306411434744845,55.852195301984636,67.95450828154688,2.21242356300354,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-08,8.073524951934814,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2125505208969116,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-09,8.071476936340332,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212534546852112,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-10,8.070854663848877,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2124217748641968,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-11,8.071784496307373,44,28.306411434744845,55.852195301984636,67.95450828154688,2.212913990020752,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-12,8.07005262374878,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2135528326034546,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-13,8.067073822021484,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2137163877487183,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-14,8.06485366821289,44,28.306411434744845,55.852195301984636,67.95450828154688,2.214103102684021,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-15,8.063698768615723,44,28.306411434744845,55.852195301984636,67.95450828154688,2.21416175365448,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-16,8.064023971557617,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2138593196868896,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-17,8.061826229095459,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2128432989120483,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-18,8.05829906463623,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2123541831970215,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-19,8.05495023727417,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2110646963119507,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-20,8.054750919342041,44,28.306411434744845,55.852195301984636,67.95450828154688,2.210273504257202,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-21,8.055766582489014,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2096258401870728,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-22,8.055011749267578,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2075663805007935,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-23,8.054252624511719,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2061702013015747,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-24,8.053771018981934,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2041354179382324,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-25,8.051787376403809,44,28.306411434744845,55.852195301984636,67.95450828154688,2.202767014503479,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-26,8.048708438873291,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2028281688690186,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-27,8.0451340675354,44,28.306411434744845,55.852195301984636,67.95450828154688,2.202183961868286,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-28,8.041851997375488,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2016704082489014,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-29,8.04060173034668,44,28.306411434744845,55.852195301984636,67.95450828154688,2.203085780143738,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-30,8.039385318756104,44,28.306411434744845,55.852195301984636,67.95450828154688,2.204836368560791,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-05-31,8.040648937225342,44,28.306411434744845,55.852195301984636,67.95450828154688,2.206874132156372,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-01,8.045240879058838,44,28.306411434744845,55.852195301984636,67.95450828154688,2.208651900291443,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-02,8.049030303955078,44,28.306411434744845,55.852195301984636,67.95450828154688,2.209854483604431,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-03,8.05010986328125,44,28.306411434744845,55.852195301984636,67.95450828154688,2.210694432258606,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-04,8.048913478851318,44,28.306411434744845,55.852195301984636,67.95450828154688,2.210897207260132,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-05,8.046207427978516,44,28.306411434744845,55.852195301984636,67.95450828154688,2.210465669631958,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-06,8.043927192687988,44,28.306411434744845,55.852195301984636,67.95450828154688,2.209107995033264,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-07,8.042155265808105,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2078022956848145,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-08,8.041091918945312,44,28.306411434744845,55.852195301984636,67.95450828154688,2.207710027694702,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-09,8.04073429107666,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2068241834640503,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-10,8.038372993469238,44,28.306411434744845,55.852195301984636,67.95450828154688,2.205512762069702,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-11,8.033961296081543,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2047570943832397,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-12,8.030016899108887,44,28.306411434744845,55.852195301984636,67.95450828154688,2.2041996717453003,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-13,8.026121139526367,44,28.306411434744845,55.852195301984636,67.95450828154688,2.204094648361206,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-14,8.0248441696167,44,28.306411434744845,55.852195301984636,67.95450828154688,2.202859401702881,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-15,8.024539470672607,44,28.306411434744845,55.852195301984636,67.95450828154688,2.201235055923462,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-16,8.020318508148193,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1989697217941284,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-17,8.014483451843262,44,28.306411434744845,55.852195301984636,67.95450828154688,2.197733521461487,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-18,8.010733604431152,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1965678930282593,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-19,8.010131359100342,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1942412853240967,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-20,8.012574672698975,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1920617818832397,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-21,8.015023708343506,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1925954818725586,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-22,8.013749599456787,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1928277015686035,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-23,8.012274265289307,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1913119554519653,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-24,8.012339115142822,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1918554306030273,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-25,8.014506340026855,44,28.306411434744845,55.852195301984636,67.95450828154688,2.192668318748474,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-26,8.017451763153076,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1931774616241455,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-27,8.020472526550293,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1940163373947144,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-28,8.018415451049805,44,28.306411434744845,55.852195301984636,67.95450828154688,2.196143865585327,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-29,8.013254642486572,44,28.306411434744845,55.852195301984636,67.95450828154688,2.198292851448059,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-06-30,8.010584831237793,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1998093128204346,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-01,8.006721019744873,44,28.306411434744845,55.852195301984636,67.95450828154688,2.200742244720459,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-02,8.003111839294434,44,28.306411434744845,55.852195301984636,67.95450828154688,2.200502634048462,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-03,7.999512434005737,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1989775896072388,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-04,7.997563362121582,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1982579231262207,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-05,8.000278949737549,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1964601278305054,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-06,8.002594470977783,44,28.306411434744845,55.852195301984636,67.95450828154688,2.197312116622925,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-07,8.000794410705566,44,28.306411434744845,55.852195301984636,67.95450828154688,2.19563889503479,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-08,7.997517347335815,44,28.306411434744845,55.852195301984636,67.95450828154688,2.194665551185608,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-09,7.994742393493652,44,28.306411434744845,55.852195301984636,67.95450828154688,2.193734645843506,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-10,7.991167306900024,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1934551000595093,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-11,7.988706350326538,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1934638023376465,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-12,7.984890460968018,44,28.306411434744845,55.852195301984636,67.95450828154688,2.193471670150757,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-13,7.98111891746521,44,28.306411434744845,55.852195301984636,67.95450828154688,2.193183183670044,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-14,7.977588891983032,44,28.306411434744845,55.852195301984636,67.95450828154688,2.192910671234131,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-15,7.973057270050049,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1924400329589844,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-16,7.9685893058776855,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1913009881973267,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-17,7.968869924545288,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1891673803329468,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-18,7.971167802810669,44,28.306411434744845,55.852195301984636,67.95450828154688,2.188302516937256,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-19,7.9694719314575195,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1887989044189453,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-20,7.966049671173096,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1889950037002563,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-21,7.965891122817993,44,28.306411434744845,55.852195301984636,67.95450828154688,2.188718557357788,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-22,7.969712018966675,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1882675886154175,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-23,7.971260070800781,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1886954307556152,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-24,7.971886396408081,44,28.306411434744845,55.852195301984636,67.95450828154688,2.18955397605896,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-25,7.971330881118774,44,28.306411434744845,55.852195301984636,67.95450828154688,2.190095543861389,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-26,7.971604824066162,44,28.306411434744845,55.852195301984636,67.95450828154688,2.190302014350891,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-27,7.971707582473755,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1906139850616455,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-28,7.970273733139038,44,28.306411434744845,55.852195301984636,67.95450828154688,2.190465807914734,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-29,7.970833778381348,44,28.306411434744845,55.852195301984636,67.95450828154688,2.189380645751953,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-30,7.974561929702759,44,28.306411434744845,55.852195301984636,67.95450828154688,2.18889319896698,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-07-31,7.9757771492004395,44,28.306411434744845,55.852195301984636,67.95450828154688,2.1886836290359497,44,28.306411434744845,55.852195301984636,67.95450828154688
