date,thetao_median,thetao_n_points,thetao_dist_min_km,thetao_dist_median_km,thetao_dist_max_km
2024-03-13,16.102625846862793,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-14,16.17796802520752,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-15,16.298961639404297,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-16,16.465845108032227,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-17,16.572875022888184,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-18,16.696080207824707,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-19,16.831796646118164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-20,16.92768096923828,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-21,16.953312873840332,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-22,16.954448699951172,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-23,16.896177291870117,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-24,16.85503101348877,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-25,16.820789337158203,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-26,16.751105308532715,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-27,16.488609313964844,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-28,16.53654193878174,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-29,16.499788284301758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-30,16.43931770324707,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-03-31,16.512911796569824,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-01,16.365002632141113,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-02,16.422127723693848,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-03,16.537442207336426,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-04,16.666125297546387,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-05,16.862348556518555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-06,17.032153129577637,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-07,17.16734218597412,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-08,17.202518463134766,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-09,17.136216163635254,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-10,17.209611892700195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-11,17.164201736450195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-12,17.14760398864746,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-13,17.30006694793701,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-14,17.459733963012695,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-15,17.67818832397461,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-16,17.804896354675293,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-17,17.80681610107422,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-18,17.736897468566895,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-19,17.654574394226074,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-20,17.572379112243652,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-21,17.397910118103027,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-22,17.504630088806152,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-23,17.337393760681152,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-24,17.443493843078613,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-25,17.498966217041016,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-26,17.656289100646973,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-27,17.859307289123535,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-28,17.943016052246094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-29,17.852981567382812,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-30,17.62836742401123,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-01,17.506543159484863,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-02,17.361916542053223,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-03,17.45817756652832,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-04,17.64118003845215,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-05,17.893851280212402,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-06,18.087846755981445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-07,18.260403633117676,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-08,18.394289016723633,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-09,18.585776329040527,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-10,18.53288459777832,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-11,18.413789749145508,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-12,18.633874893188477,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-13,18.904824256896973,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-14,19.160103797912598,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-15,19.174985885620117,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-16,19.17197322845459,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-17,19.292959213256836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-18,19.534530639648438,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-19,19.714412689208984,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-20,19.587714195251465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-21,19.493950843811035,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-22,19.649126052856445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-23,19.67454433441162,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-24,19.843480110168457,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-25,20.18070697784424,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-26,20.395609855651855,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-27,20.693182945251465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-28,20.91301727294922,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-29,21.00889015197754,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-30,21.24305248260498,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-05-31,21.133211135864258,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-01,20.66982364654541,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-02,20.319315910339355,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-03,20.008734703063965,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-04,19.99089813232422,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-05,20.33078670501709,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-06,20.50982666015625,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-07,20.848193168640137,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-08,20.991652488708496,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-09,21.130528450012207,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-10,21.50497055053711,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-11,21.835983276367188,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-12,22.059770584106445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-13,22.20238494873047,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-14,22.26290798187256,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-15,22.383543014526367,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-16,22.71593475341797,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-17,23.05941390991211,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-18,23.08353614807129,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-19,23.055975914001465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-20,22.92697811126709,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-21,22.880288124084473,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-22,22.861205101013184,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-23,22.749666213989258,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-24,22.639657974243164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-25,22.659358024597168,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-26,22.54203224182129,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-27,22.455723762512207,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-28,22.723981857299805,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-29,22.651618003845215,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-06-30,22.839743614196777,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-01,23.195116996765137,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-02,23.507575035095215,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-03,23.791001319885254,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-04,23.74130916595459,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-05,23.760870933532715,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-06,23.88537883758545,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-07,24.04804229736328,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-08,24.009806632995605,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-09,24.03227138519287,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-10,24.077028274536133,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-11,24.115066528320312,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-12,24.490946769714355,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-13,24.627559661865234,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-14,24.867658615112305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-15,25.06234836578369,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-16,25.224063873291016,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-17,25.012402534484863,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-18,25.09354591369629,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-19,25.566096305847168,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-20,25.995070457458496,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-21,25.895383834838867,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-22,25.82223129272461,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-23,25.53795051574707,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-24,25.638800621032715,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-25,25.676483154296875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-26,25.659250259399414,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-27,25.922207832336426,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-28,26.161056518554688,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-29,25.80551242828369,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-30,25.484530448913574,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-07-31,25.68997573852539,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-01,26.267966270446777,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-02,26.703506469726562,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-03,27.119943618774414,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-04,26.888214111328125,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-05,26.41822052001953,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-06,25.891709327697754,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-07,25.482876777648926,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-08,25.65119743347168,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-09,26.482345581054688,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-10,26.257248878479004,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-11,26.03287696838379,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-12,26.647193908691406,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-13,27.350927352905273,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-14,27.70870018005371,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-15,27.339741706848145,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-16,27.238271713256836,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-17,27.417677879333496,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-18,27.519969940185547,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-19,27.44847297668457,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-20,27.115517616271973,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-21,26.273435592651367,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-22,25.873770713806152,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-23,26.23228168487549,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-24,26.31880283355713,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-25,26.584969520568848,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-26,26.436251640319824,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-27,25.906189918518066,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-28,25.969582557678223,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-29,25.79907512664795,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-30,26.59361171722412,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-08-31,26.985496520996094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-01,27.229488372802734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-02,27.703155517578125,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-03,27.6641206741333,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-04,27.345104217529297,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-05,26.377196311950684,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-06,24.348685264587402,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-07,24.942508697509766,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-08,25.289913177490234,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-09,25.48841667175293,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-10,25.769075393676758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-11,25.7141056060791,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-12,25.564698219299316,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-13,25.491103172302246,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-14,24.8057804107666,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-15,24.52162456512451,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-16,24.312353134155273,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-17,24.349903106689453,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-18,24.385321617126465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-19,23.54736328125,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-20,23.312999725341797,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-21,23.169145584106445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-22,22.919893264770508,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-23,23.362374305725098,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-24,23.319605827331543,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-25,23.41692066192627,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-26,24.04714298248291,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-27,23.976506233215332,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-28,23.402029991149902,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-29,23.178837776184082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-09-30,23.231792449951172,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-01,23.494988441467285,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-02,23.57646369934082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-03,23.42953395843506,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-04,23.4218111038208,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-05,23.466530799865723,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-06,23.45521640777588,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-07,23.55343532562256,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-08,23.55048370361328,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-09,23.712788581848145,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-10,23.64970588684082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-11,23.644540786743164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-12,23.620779037475586,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-13,23.6633243560791,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-14,23.630273818969727,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-15,23.458980560302734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-16,23.41404151916504,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-17,23.39351177215576,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-18,23.25380516052246,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-19,23.03538417816162,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-20,22.898025512695312,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-21,22.764442443847656,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-22,22.64553165435791,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-23,22.496484756469727,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-24,22.456046104431152,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-25,22.831759452819824,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-26,22.734868049621582,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-27,22.221881866455078,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-28,21.818334579467773,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-29,21.64597988128662,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-30,21.593350410461426,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-10-31,21.619532585144043,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-01,21.549453735351562,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-02,21.485896110534668,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-03,21.507179260253906,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-04,21.61077880859375,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-05,21.592663764953613,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-06,21.683149337768555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-07,21.767006874084473,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-08,21.734980583190918,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-09,21.744153022766113,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-10,21.62900447845459,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-11,21.461652755737305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-12,21.237659454345703,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-13,21.081037521362305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-14,20.915536880493164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-15,20.766146659851074,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-16,20.74339199066162,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-17,20.745163917541504,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-18,20.725008010864258,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-19,20.670738220214844,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-20,20.5732421875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-21,20.45188617706299,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-22,20.39648723602295,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-23,20.554158210754395,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-24,20.424699783325195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-25,19.675636291503906,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-26,19.441118240356445,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-27,19.347885131835938,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-28,19.35481834411621,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-29,19.33395004272461,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-11-30,19.349247932434082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-01,19.24757194519043,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-02,19.189899444580078,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-03,19.157258987426758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-04,19.05038356781006,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-05,18.88193702697754,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-06,18.722444534301758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-07,18.6403226852417,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-08,18.45253086090088,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-09,18.245820999145508,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-10,18.104772567749023,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-11,18.028162956237793,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-12,17.967845916748047,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-13,17.9721736907959,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-14,17.95359992980957,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-15,17.901437759399414,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-16,17.905807495117188,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-17,17.93628978729248,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-18,17.938639640808105,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-19,17.878090858459473,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-20,17.811734199523926,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-21,17.756566047668457,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-22,17.684008598327637,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-23,17.6359281539917,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-24,17.513972282409668,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-25,17.42784881591797,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-26,17.27013111114502,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-27,17.16590118408203,52,2.0797980279792667,18.649134501336313,22.49864944036456
